p,M(p),delta_w,verified,method,margin_or_dw
42061,-36,-8.582254608152304e-09,PASS,wobble_float64,8.582254608152304e-09
42071,-39,-9.605613869972094e-09,PASS,wobble_float64,9.605613869972094e-09
42073,-40,-9.939122566780172e-09,PASS,wobble_float64,9.939122566780172e-09
42083,-42,-1.017530090065532e-08,PASS,wobble_float64,1.017530090065532e-08
42089,-44,-1.059553406934283e-08,PASS,wobble_float64,1.059553406934283e-08
42101,-45,-1.084728681251696e-08,PASS,wobble_float64,1.084728681251696e-08
42131,-44,-1.008590401433839e-08,PASS,wobble_float64,1.008590401433839e-08
42139,-44,-1.030817354312307e-08,PASS,wobble_float64,1.030817354312307e-08
42157,-45,-1.031521212980976e-08,PASS,wobble_float64,1.031521212980976e-08
42169,-47,-1.060110294089556e-08,PASS,wobble_float64,1.060110294089556e-08
42179,-47,-1.065438769022638e-08,PASS,wobble_float64,1.065438769022638e-08
42181,-48,-1.099896124899923e-08,PASS,wobble_float64,1.099896124899923e-08
42187,-46,-1.090445653905372e-08,PASS,wobble_float64,1.090445653905372e-08
42193,-47,-1.111680696785284e-08,PASS,wobble_float64,1.111680696785284e-08
42197,-47,-1.121434367672261e-08,PASS,wobble_float64,1.121434367672261e-08
42209,-47,-1.132498135918272e-08,PASS,wobble_float64,1.132498135918272e-08
42221,-46,-1.152929278056773e-08,PASS,wobble_float64,1.152929278056773e-08
42223,-46,-1.173674784055466e-08,PASS,wobble_float64,1.173674784055466e-08
42227,-48,-1.220900736134407e-08,PASS,wobble_float64,1.220900736134407e-08
42239,-48,-1.199547305934487e-08,PASS,wobble_float64,1.199547305934487e-08
42257,-46,-1.168987869326190e-08,PASS,wobble_float64,1.168987869326190e-08
42281,-44,-1.088699589883041e-08,PASS,wobble_float64,1.088699589883041e-08
42283,-45,-1.119207599648952e-08,PASS,wobble_float64,1.119207599648952e-08
42293,-46,-1.146100117051292e-08,PASS,wobble_float64,1.146100117051292e-08
42299,-49,-1.214391705293979e-08,PASS,wobble_float64,1.214391705293979e-08
42307,-49,-1.217899836738012e-08,PASS,wobble_float64,1.217899836738012e-08
42323,-49,-1.202064667152241e-08,PASS,wobble_float64,1.202064667152241e-08
42331,-49,-1.188549259598269e-08,PASS,wobble_float64,1.188549259598269e-08
42337,-51,-1.236535334259018e-08,PASS,wobble_float64,1.236535334259018e-08
42349,-55,-1.327187321900744e-08,PASS,wobble_float64,1.327187321900744e-08
42359,-57,-1.359530535351638e-08,PASS,wobble_float64,1.359530535351638e-08
42373,-56,-1.333616400583335e-08,PASS,wobble_float64,1.333616400583335e-08
42379,-54,-1.307213858038896e-08,PASS,wobble_float64,1.307213858038896e-08
42391,-54,-1.322449159361016e-08,PASS,wobble_float64,1.322449159361016e-08
42397,-56,-1.390086155078364e-08,PASS,wobble_float64,1.390086155078364e-08
42403,-54,-1.372725733721870e-08,PASS,wobble_float64,1.372725733721870e-08
42407,-53,-1.368657535934492e-08,PASS,wobble_float64,1.368657535934492e-08
42409,-54,-1.398109812312390e-08,PASS,wobble_float64,1.398109812312390e-08
42433,-58,-1.441923105184118e-08,PASS,wobble_float64,1.441923105184118e-08
42437,-59,-1.468734699472044e-08,PASS,wobble_float64,1.468734699472044e-08
42443,-57,-1.460041394647329e-08,PASS,wobble_float64,1.460041394647329e-08
42451,-60,-1.532263420384042e-08,PASS,wobble_float64,1.532263420384042e-08
42457,-61,-1.564284942405541e-08,PASS,wobble_float64,1.564284942405541e-08
42461,-60,-1.555421381593174e-08,PASS,wobble_float64,1.555421381593174e-08
42463,-61,-1.582680659481360e-08,PASS,wobble_float64,1.582680659481360e-08
42467,-62,-1.610786103493436e-08,PASS,wobble_float64,1.610786103493436e-08
42473,-61,-1.604547840292547e-08,PASS,wobble_float64,1.604547840292547e-08
42487,-62,-1.589085465814480e-08,PASS,wobble_float64,1.589085465814480e-08
42491,-62,-1.605648426929279e-08,PASS,wobble_float64,1.605648426929279e-08
42499,-63,-1.638747161393153e-08,PASS,wobble_float64,1.638747161393153e-08
42509,-65,-1.652070028398801e-08,PASS,wobble_float64,1.652070028398801e-08
42533,-67,-1.641989123829643e-08,PASS,wobble_float64,1.641989123829643e-08
42557,-68,-1.656980516223606e-08,PASS,wobble_float64,1.656980516223606e-08
42569,-68,-1.667359276722138e-08,PASS,wobble_float64,1.667359276722138e-08
42571,-69,-1.699717994374891e-08,PASS,wobble_float64,1.699717994374891e-08
42577,-72,-1.774431587862874e-08,PASS,wobble_float64,1.774431587862874e-08
42589,-71,-1.757019769618468e-08,PASS,wobble_float64,1.757019769618468e-08
42611,-71,-1.728972074222597e-08,PASS,wobble_float64,1.728972074222597e-08
42641,-65,-1.580903659156112e-08,PASS,wobble_float64,1.580903659156112e-08
42643,-66,-1.607598261429546e-08,PASS,wobble_float64,1.607598261429546e-08
42649,-66,-1.619749595378267e-08,PASS,wobble_float64,1.619749595378267e-08
42667,-66,-1.620411855278372e-08,PASS,wobble_float64,1.620411855278372e-08
42677,-65,-1.601463101526921e-08,PASS,wobble_float64,1.601463101526921e-08
42683,-66,-1.639482913059315e-08,PASS,wobble_float64,1.639482913059315e-08
42689,-67,-1.664019407730688e-08,PASS,wobble_float64,1.664019407730688e-08
42697,-63,-1.611027779238540e-08,PASS,wobble_float64,1.611027779238540e-08
42701,-66,-1.673628332407543e-08,PASS,wobble_float64,1.673628332407543e-08
42703,-66,-1.694356520029889e-08,PASS,wobble_float64,1.694356520029889e-08
42709,-67,-1.714773894540944e-08,PASS,wobble_float64,1.714773894540944e-08
42719,-69,-1.764543146883337e-08,PASS,wobble_float64,1.764543146883337e-08
42727,-73,-1.850338545405689e-08,PASS,wobble_float64,1.850338545405689e-08
42737,-76,-1.894306629900865e-08,PASS,wobble_float64,1.894306629900865e-08
42743,-74,-1.876334089418911e-08,PASS,wobble_float64,1.876334089418911e-08
42751,-75,-1.910848860334902e-08,PASS,wobble_float64,1.910848860334902e-08
42767,-75,-1.904614688996020e-08,PASS,wobble_float64,1.904614688996020e-08
42773,-77,-1.934666580596640e-08,PASS,wobble_float64,1.934666580596640e-08
42787,-79,-1.967147613805311e-08,PASS,wobble_float64,1.967147613805311e-08
42793,-79,-1.988284090769662e-08,PASS,wobble_float64,1.988284090769662e-08
42797,-79,-2.011476217706631e-08,PASS,wobble_float64,2.011476217706631e-08
42821,-78,-1.984519647834772e-08,PASS,wobble_float64,1.984519647834772e-08
42829,-79,-2.008849860905525e-08,PASS,wobble_float64,2.008849860905525e-08
42839,-83,-2.083729204263799e-08,PASS,wobble_float64,2.083729204263799e-08
42841,-84,-2.113786516592033e-08,PASS,wobble_float64,2.113786516592033e-08
42853,-81,-2.053402943197298e-08,PASS,wobble_float64,2.053402943197298e-08
42859,-83,-2.089696896151463e-08,PASS,wobble_float64,2.089696896151463e-08
42863,-84,-2.123740198795926e-08,PASS,wobble_float64,2.123740198795926e-08
42899,-82,-2.083438685776981e-08,PASS,wobble_float64,2.083438685776981e-08
42901,-83,-2.113544999691696e-08,PASS,wobble_float64,2.113544999691696e-08
42923,-82,-2.068988197179042e-08,PASS,wobble_float64,2.068988197179042e-08
42929,-84,-2.120294325081925e-08,PASS,wobble_float64,2.120294325081925e-08
42937,-85,-2.144350125287539e-08,PASS,wobble_float64,2.144350125287539e-08
42943,-85,-2.148948271075412e-08,PASS,wobble_float64,2.148948271075412e-08
42953,-85,-2.141978315861094e-08,PASS,wobble_float64,2.141978315861094e-08
42961,-88,-2.191795560688107e-08,PASS,wobble_float64,2.191795560688107e-08
42967,-88,-2.217554748199128e-08,PASS,wobble_float64,2.217554748199128e-08
42979,-87,-2.182181738011048e-08,PASS,wobble_float64,2.182181738011048e-08
42989,-82,-2.095013302429687e-08,PASS,wobble_float64,2.095013302429687e-08
43003,-79,-2.069569031622017e-08,PASS,wobble_float64,2.069569031622017e-08
43013,-77,-2.020034853449497e-08,PASS,wobble_float64,2.020034853449497e-08
43019,-80,-2.095652588899585e-08,PASS,wobble_float64,2.095652588899585e-08
43037,-72,-1.941062130799014e-08,PASS,wobble_float64,1.941062130799014e-08
43049,-67,-1.833979389531397e-08,PASS,wobble_float64,1.833979389531397e-08
43051,-68,-1.864600157805554e-08,PASS,wobble_float64,1.864600157805554e-08
43063,-70,-1.922653280024016e-08,PASS,wobble_float64,1.922653280024016e-08
43067,-72,-1.967741698950836e-08,PASS,wobble_float64,1.967741698950836e-08
43093,-67,-1.834014285381983e-08,PASS,wobble_float64,1.834014285381983e-08
43103,-69,-1.867335129467675e-08,PASS,wobble_float64,1.867335129467675e-08
43117,-68,-1.848491864179648e-08,PASS,wobble_float64,1.848491864179648e-08
43133,-70,-1.910712985657168e-08,PASS,wobble_float64,1.910712985657168e-08
43151,-67,-1.809291739531061e-08,PASS,wobble_float64,1.809291739531061e-08
43159,-66,-1.764413249620212e-08,PASS,wobble_float64,1.764413249620212e-08
43177,-64,-1.728358756547210e-08,PASS,wobble_float64,1.728358756547210e-08
43189,-64,-1.723693967561961e-08,PASS,wobble_float64,1.723693967561961e-08
43201,-61,-1.666518747656383e-08,PASS,wobble_float64,1.666518747656383e-08
43207,-58,-1.634894788627339e-08,PASS,wobble_float64,1.634894788627339e-08
43223,-50,-1.481119785771330e-08,PASS,wobble_float64,1.481119785771330e-08
43237,-46,-1.394144897032070e-08,PASS,wobble_float64,1.394144897032070e-08
43261,-47,-1.369753681371483e-08,PASS,wobble_float64,1.369753681371483e-08
43271,-51,-1.434674402196035e-08,PASS,wobble_float64,1.434674402196035e-08
43283,-48,-1.378349816734390e-08,PASS,wobble_float64,1.378349816734390e-08
43291,-51,-1.442687366609463e-08,PASS,wobble_float64,1.442687366609463e-08
43313,-50,-1.462210376080591e-08,PASS,wobble_float64,1.462210376080591e-08
43319,-51,-1.471258913230726e-08,PASS,wobble_float64,1.471258913230726e-08
43321,-52,-1.500115063865522e-08,PASS,wobble_float64,1.500115063865522e-08
43331,-50,-1.460717473310258e-08,PASS,wobble_float64,1.460717473310258e-08
43391,-40,-1.142374038701755e-08,PASS,wobble_float64,1.142374038701755e-08
43397,-40,-1.152625179756819e-08,PASS,wobble_float64,1.152625179756819e-08
43399,-41,-1.184749520191959e-08,PASS,wobble_float64,1.184749520191959e-08
43403,-40,-1.181596999174286e-08,PASS,wobble_float64,1.181596999174286e-08
43411,-39,-1.161873928832443e-08,PASS,wobble_float64,1.161873928832443e-08
43427,-41,-1.169305441837311e-08,PASS,wobble_float64,1.169305441837311e-08
43441,-40,-1.144170095699273e-08,PASS,wobble_float64,1.144170095699273e-08
43451,-38,-1.102410430481218e-08,PASS,wobble_float64,1.102410430481218e-08
43457,-38,-1.103410742510607e-08,PASS,wobble_float64,1.103410742510607e-08
43481,-35,-1.006649103553876e-08,PASS,wobble_float64,1.006649103553876e-08
43487,-38,-1.076163850531438e-08,PASS,wobble_float64,1.076163850531438e-08
43499,-36,-1.058461701775122e-08,PASS,wobble_float64,1.058461701775122e-08
43517,-29,-9.229863708816086e-09,PASS,wobble_float64,9.229863708816086e-09
43541,-33,-9.648485552243770e-09,PASS,wobble_float64,9.648485552243770e-09
43543,-34,-9.905298522804886e-09,PASS,wobble_float64,9.905298522804886e-09
43573,-36,-9.796188609521134e-09,PASS,wobble_float64,9.796188609521134e-09
43577,-36,-9.945028924119692e-09,PASS,wobble_float64,9.945028924119692e-09
43579,-37,-1.023547975673836e-08,PASS,wobble_float64,1.023547975673836e-08
43591,-37,-1.074568187995348e-08,PASS,wobble_float64,1.074568187995348e-08
43597,-39,-1.106625387606338e-08,PASS,wobble_float64,1.106625387606338e-08
43607,-35,-1.038603728228474e-08,PASS,wobble_float64,1.038603728228474e-08
43609,-36,-1.064995098773241e-08,PASS,wobble_float64,1.064995098773241e-08
43613,-36,-1.065808346130542e-08,PASS,wobble_float64,1.065808346130542e-08
43627,-34,-1.024286545770302e-08,PASS,wobble_float64,1.024286545770302e-08
43633,-36,-1.075336527529258e-08,PASS,wobble_float64,1.075336527529258e-08
43649,-32,-1.009692397247776e-08,PASS,wobble_float64,1.009692397247776e-08
43651,-33,-1.037806384249505e-08,PASS,wobble_float64,1.037806384249505e-08
43661,-31,-9.957133290192793e-09,PASS,wobble_float64,9.957133290192793e-09
43669,-29,-9.579049497955848e-09,PASS,wobble_float64,9.579049497955848e-09
43691,-21,-8.652026113584424e-09,PASS,wobble_float64,8.652026113584424e-09
43711,-22,-8.332406297878209e-09,PASS,wobble_float64,8.332406297878209e-09
43717,-25,-8.964658379074936e-09,PASS,wobble_float64,8.964658379074936e-09
43721,-24,-8.970472363412576e-09,PASS,wobble_float64,8.970472363412576e-09
43753,-21,-8.158540997361112e-09,PASS,wobble_float64,8.158540997361112e-09
43759,-24,-8.721114200928662e-09,PASS,wobble_float64,8.721114200928662e-09
43777,-24,-8.836335765094379e-09,PASS,wobble_float64,8.836335765094379e-09
43781,-23,-8.759824625886810e-09,PASS,wobble_float64,8.759824625886810e-09
43783,-25,-9.139488985769040e-09,PASS,wobble_float64,9.139488985769040e-09
43787,-25,-9.269818738552225e-09,PASS,wobble_float64,9.269818738552225e-09
43789,-26,-9.508282272915550e-09,PASS,wobble_float64,9.508282272915550e-09
43793,-27,-9.841285281016776e-09,PASS,wobble_float64,9.841285281016776e-09
43801,-30,-1.034451065728108e-08,PASS,wobble_float64,1.034451065728108e-08
43853,-23,-8.047474893147768e-09,PASS,wobble_float64,8.047474893147768e-09
43867,-21,-7.743226979457064e-09,PASS,wobble_float64,7.743226979457064e-09
43889,-16,-7.042849496698427e-09,PASS,wobble_float64,7.042849496698427e-09
43891,-16,-7.270165320643476e-09,PASS,wobble_float64,7.270165320643476e-09
43913,-18,-7.129084761912433e-09,PASS,wobble_float64,7.129084761912433e-09
43933,-14,-6.257307453587496e-09,PASS,wobble_float64,6.257307453587496e-09
43943,-15,-6.350350004165020e-09,PASS,wobble_float64,6.350350004165020e-09
43951,-13,-6.041906558506207e-09,PASS,wobble_float64,6.041906558506207e-09
43961,-13,-6.038250449990566e-09,PASS,wobble_float64,6.038250449990566e-09
43963,-13,-6.232183902547911e-09,PASS,wobble_float64,6.232183902547911e-09
43969,-14,-6.733772889378221e-09,PASS,wobble_float64,6.733772889378221e-09
43973,-15,-6.869106955861693e-09,PASS,wobble_float64,6.869106955861693e-09
43987,-21,-8.013550539504074e-09,PASS,wobble_float64,8.013550539504074e-09
43991,-20,-8.083952586900863e-09,PASS,wobble_float64,8.083952586900863e-09
43997,-20,-8.413014927417838e-09,PASS,wobble_float64,8.413014927417838e-09
44017,-18,-7.487974921954843e-09,PASS,wobble_float64,7.487974921954843e-09
44021,-20,-7.906127482243229e-09,PASS,wobble_float64,7.906127482243229e-09
44027,-22,-8.348372457404689e-09,PASS,wobble_float64,8.348372457404689e-09
44029,-23,-8.645465582030512e-09,PASS,wobble_float64,8.645465582030512e-09
44041,-23,-8.543368420325473e-09,PASS,wobble_float64,8.543368420325473e-09
44053,-24,-8.884252367102468e-09,PASS,wobble_float64,8.884252367102468e-09
44059,-22,-8.601558240554973e-09,PASS,wobble_float64,8.601558240554973e-09
44071,-25,-9.053534464377184e-09,PASS,wobble_float64,9.053534464377184e-09
44087,-22,-8.667149056372338e-09,PASS,wobble_float64,8.667149056372338e-09
44089,-23,-8.926617347039905e-09,PASS,wobble_float64,8.926617347039905e-09
44101,-25,-9.222185588862557e-09,PASS,wobble_float64,9.222185588862557e-09
44111,-24,-9.035302624351994e-09,PASS,wobble_float64,9.035302624351994e-09
44119,-21,-8.578331884471455e-09,PASS,wobble_float64,8.578331884471455e-09
44123,-22,-8.870105641571881e-09,PASS,wobble_float64,8.870105641571881e-09
44129,-22,-8.990694348284443e-09,PASS,wobble_float64,8.990694348284443e-09
44131,-22,-9.195932816272856e-09,PASS,wobble_float64,9.195932816272856e-09
44159,-15,-7.777810039188751e-09,PASS,wobble_float64,7.777810039188751e-09
44171,-14,-7.904073493279182e-09,PASS,wobble_float64,7.904073493279182e-09
44179,-13,-7.695355950918290e-09,PASS,wobble_float64,7.695355950918290e-09
44189,-11,-7.411071733635729e-09,PASS,wobble_float64,7.411071733635729e-09
44201,-11,-7.246634180340178e-09,PASS,wobble_float64,7.246634180340178e-09
44203,-11,-7.434813303777458e-09,PASS,wobble_float64,7.434813303777458e-09
44207,-11,-7.658159432768081e-09,PASS,wobble_float64,7.658159432768081e-09
44221,-12,-7.839711877144869e-09,PASS,wobble_float64,7.839711877144869e-09
44249,-9,-6.995863232607977e-09,PASS,wobble_float64,6.995863232607977e-09
44257,-11,-7.585737534835209e-09,PASS,wobble_float64,7.585737534835209e-09
44263,-9,-7.383450246610279e-09,PASS,wobble_float64,7.383450246610279e-09
44267,-8,-7.416479019525256e-09,PASS,wobble_float64,7.416479019525256e-09
44269,-9,-7.731078240290776e-09,PASS,wobble_float64,7.731078240290776e-09
44273,-9,-7.823847174860587e-09,PASS,wobble_float64,7.823847174860587e-09
44279,-8,-7.730994075055096e-09,PASS,wobble_float64,7.730994075055096e-09
44281,-9,-8.007307630289182e-09,PASS,wobble_float64,8.007307630289182e-09
44293,-10,-8.070314387708652e-09,PASS,wobble_float64,8.070314387708652e-09
44371,-2,-5.810933404019224e-09,PASS,wobble_float64,5.810933404019224e-09
44381,-3,-5.777377830028341e-09,PASS,wobble_float64,5.777377830028341e-09
44383,-3,-5.969288102393582e-09,PASS,wobble_float64,5.969288102393582e-09
44389,-3,-6.205594910666938e-09,PASS,wobble_float64,6.205594910666938e-09
44417,-3,-5.959238124431863e-09,PASS,wobble_float64,5.959238124431863e-09
44453,-1,-5.378132056910303e-09,PASS,wobble_float64,5.378132056910303e-09
44699,-1,-6.294119770416910e-09,PASS,wobble_float64,6.294119770416910e-09
44701,-2,-6.560274584083178e-09,PASS,wobble_float64,6.560274584083178e-09
44711,-3,-6.761785908081423e-09,PASS,wobble_float64,6.761785908081423e-09
44959,-1,-6.491090113776361e-09,PASS,wobble_float64,6.491090113776361e-09
44963,-2,-6.786406669850287e-09,PASS,wobble_float64,6.786406669850287e-09
44971,-1,-6.742358452782306e-09,PASS,wobble_float64,6.742358452782306e-09
44983,-1,-6.581639941423824e-09,PASS,wobble_float64,6.581639941423824e-09
44987,-4,-7.094881038635572e-09,PASS,wobble_float64,7.094881038635572e-09
45013,-1,-6.485677557436077e-09,PASS,wobble_float64,6.485677557436077e-09
45061,-2,-5.726166246985544e-09,PASS,wobble_float64,5.726166246985544e-09
45077,-6,-6.509366633668048e-09,PASS,wobble_float64,6.509366633668048e-09
45083,-4,-6.232218527530236e-09,PASS,wobble_float64,6.232218527530236e-09
45119,-2,-5.439861503637796e-09,PASS,wobble_float64,5.439861503637796e-09
45121,-3,-5.706014736933708e-09,PASS,wobble_float64,5.706014736933708e-09
45127,-3,-5.917084092910144e-09,PASS,wobble_float64,5.917084092910144e-09
45131,-5,-6.280914125429758e-09,PASS,wobble_float64,6.280914125429758e-09
45137,-5,-6.378671994795176e-09,PASS,wobble_float64,6.378671994795176e-09
45139,-7,-6.736496984982124e-09,PASS,wobble_float64,6.736496984982124e-09
45161,-7,-6.595169784619131e-09,PASS,wobble_float64,6.595169784619131e-09
45179,-9,-6.689162080148527e-09,PASS,wobble_float64,6.689162080148527e-09
45181,-10,-6.944675702332879e-09,PASS,wobble_float64,6.944675702332879e-09
45191,-9,-6.736970791062214e-09,PASS,wobble_float64,6.736970791062214e-09
45197,-9,-6.651618778754379e-09,PASS,wobble_float64,6.651618778754379e-09
45233,-4,-5.038195732944082e-09,PASS,wobble_float64,5.038195732944082e-09
45247,-5,-5.294826148126845e-09,PASS,wobble_float64,5.294826148126845e-09
