p,wobble_p,wobble_pm1,delta_w,farey_size_p,mertens_p,m_over_sqrt_p,violation
18217,3.628745690895031e-05,3.625262689371977e-05,-3.483001523053717e-08,100881725,-14,-0.1037264720,0
18223,3.632151377755176e-05,3.628477924628992e-05,-3.673453126183484e-08,100949239,-15,-0.1111172082,0
18229,3.634861486779351e-05,3.631093789702755e-05,-3.767697076595725e-08,101015635,-16,-0.1185055145,0
18233,3.639844008269189e-05,3.635721404585455e-05,-4.122603683734768e-08,101061723,-19,-0.1407098613,0
18251,3.641953928307781e-05,3.637342069677252e-05,-4.611858630529836e-08,101257217,-24,-0.1776511034,0
18253,3.646384398407959e-05,3.641609710700668e-05,-4.774687707291184e-08,101281085,-25,-0.1850430942,0
18257,3.648956907942457e-05,3.644006266510150e-05,-4.950641432306587e-08,101325971,-26,-0.1924237350,0
18269,3.646684039801888e-05,3.641858316429997e-05,-4.825723371890757e-08,101459723,-25,-0.1849620460,0
18287,3.632410367425546e-05,3.627998490869376e-05,-4.411876556169753e-08,101658593,-20,-0.1478967952,0
18289,3.636511464061847e-05,3.631935274038119e-05,-4.576190023728095e-08,101682929,-21,-0.1552831437,0
18301,3.629260287183595e-05,3.624937859563870e-05,-4.322427619724288e-08,101814485,-19,-0.1404482042,0
18307,3.632796117009483e-05,3.628389535260442e-05,-4.406581749040933e-08,101880397,-19,-0.1404251868,0
18311,3.638847329989137e-05,3.634073814177090e-05,-4.773515812047036e-08,101926195,-22,-0.1625798242,0
18313,3.643526351578074e-05,3.638602928529123e-05,-4.923423048950221e-08,101949691,-23,-0.1699605345,0
18329,3.630407356799775e-05,3.625768791474268e-05,-4.638565325506411e-08,102127175,-20,-0.1477272489,0
18341,3.629546006631545e-05,3.624896584417266e-05,-4.649422214278339e-08,102259923,-22,-0.1624468055,0
18353,3.625945956131509e-05,3.621333952014017e-05,-4.612004117492293e-08,102395651,-22,-0.1623936894,0
18367,3.627762034442456e-05,3.623183215418246e-05,-4.578819024209492e-08,102550449,-23,-0.1697105039,0
18371,3.630639936550123e-05,3.625924760027911e-05,-4.715176522212210e-08,102594371,-23,-0.1696920270,0
18379,3.630149582117970e-05,3.625343014318765e-05,-4.806567799205380e-08,102685339,-23,-0.1696550913,0
18397,3.620491414856727e-05,3.615697090187795e-05,-4.794324668932088e-08,102883767,-23,-0.1695720740,0
18401,3.621282664768568e-05,3.616517005176429e-05,-4.765659592138611e-08,102930669,-22,-0.1621817447,0
18413,3.616059745823812e-05,3.611391011649586e-05,-4.668734174225798e-08,103065411,-21,-0.1547593932,0
18427,3.618778607775884e-05,3.613941750358401e-05,-4.836857417482587e-08,103219605,-22,-0.1620672873,0
18433,3.616063225609576e-05,3.611336469963391e-05,-4.726755646184387e-08,103287809,-20,-0.1473099168,0
18439,3.617659515168715e-05,3.612783074416937e-05,-4.876440751778321e-08,103356339,-21,-0.1546502451,0
18443,3.621929538967076e-05,3.616971468427454e-05,-4.958070539622350e-08,103403637,-21,-0.1546334736,0
18451,3.617350759486481e-05,3.612537703261631e-05,-4.813056224850265e-08,103489787,-20,-0.1472380446,0
18457,3.618718482098599e-05,3.614016783233337e-05,-4.701698865261256e-08,103558569,-18,-0.1324926996,0
18461,3.624392743605610e-05,3.619459011816026e-05,-4.933731789584348e-08,103602641,-20,-0.1471981611,0
18481,3.614343388218819e-05,3.609365370976238e-05,-4.978017242581405e-08,103826791,-22,-0.1618303403,0
18493,3.612677302763547e-05,3.607731001079380e-05,-4.946301684167017e-08,103962063,-22,-0.1617778264,0
18503,3.610626425180656e-05,3.605603379585913e-05,-5.023045594743769e-08,104074185,-24,-0.1764372042,0
18517,3.605628786646319e-05,3.600758191507649e-05,-4.870595138670034e-08,104230133,-22,-0.1616729518,0
18521,3.610287548760017e-05,3.605273057895793e-05,-5.014490864223606e-08,104277405,-23,-0.1690034694,0
18523,3.615073481917718e-05,3.609901147090807e-05,-5.172334826911027e-08,104301219,-24,-0.1763419254,0
18539,3.606535927084593e-05,3.601325228247172e-05,-5.210698837420670e-08,104479205,-24,-0.1762658134,0
18541,3.611127383021447e-05,3.605766260114836e-05,-5.361122906611407e-08,104502641,-25,-0.1836003191,0
18553,3.604503541963971e-05,3.599324615401018e-05,-5.178926562952716e-08,104638473,-24,-0.1761992962,0
18583,3.591486742251872e-05,3.586545655928813e-05,-4.941086323058950e-08,104976105,-23,-0.1687213037,0
18587,3.593646510504077e-05,3.588633689536550e-05,-5.012820967526557e-08,105021135,-23,-0.1687031480,0
18593,3.593400505467855e-05,3.588464652572119e-05,-4.935852895736261e-08,105090343,-22,-0.1613421895,0
18617,3.571791878254391e-05,3.567372223278779e-05,-4.419654975611371e-08,105359859,-19,-0.1392511375,0
18637,3.557826394573239e-05,3.554083271439670e-05,-3.743123133568779e-08,105586689,-14,-0.1025510315,0
18661,3.542617197845365e-05,3.539954767051420e-05,-2.662430793944770e-08,105859313,-5,-0.0366018088,0
18671,3.538094673680883e-05,3.535638605828891e-05,-2.456067851992706e-08,105971599,-3,-0.0219552034,0
18679,3.537665173800894e-05,3.535502466352166e-05,-2.162707448728502e-08,106064709,0,0.0000000000,0
18691,3.537688836570728e-05,3.535379910764298e-05,-2.308925806430127e-08,106199453,-1,-0.0073144846,0
18701,3.536520409811307e-05,3.534246947348896e-05,-2.273462462410662e-08,106312353,-1,-0.0073125287,0
18713,3.533141261282430e-05,3.531071733449118e-05,-2.069527833311317e-08,106450449,0,0.0000000000,0
18719,3.531681621081478e-05,3.529218400215635e-05,-2.463220865842210e-08,106518563,-4,-0.0292360482,0
18731,3.527306889197050e-05,3.524946399655074e-05,-2.360489541975368e-08,106656225,-4,-0.0292266817,0
18743,3.520722301920918e-05,3.518524782771306e-05,-2.197519149612357e-08,106793177,-2,-0.0146086621,0
18749,3.518395081362743e-05,3.515993799328040e-05,-2.401282034702985e-08,106860689,-3,-0.0219094866,0
18757,3.519481411650170e-05,3.517217542895010e-05,-2.263868755160464e-08,106950173,-1,-0.0073016046,0
18773,3.514974312580264e-05,3.512863685783274e-05,-2.110626796989981e-08,107134617,-1,-0.0072984924,0
18787,3.507063705608971e-05,3.505156353094626e-05,-1.907352514345345e-08,107293497,0,0.0000000000,0
18793,3.507782877495268e-05,3.505655105514078e-05,-2.127771981190170e-08,107362205,-2,-0.0145892155,0
18797,3.509288110730234e-05,3.507117141227390e-05,-2.170969502844448e-08,107408013,-1,-0.0072938316,0
18803,3.510775887733490e-05,3.508734813443176e-05,-2.041074290314639e-08,107477031,1,0.0072926677,0
18839,3.506000982516084e-05,3.505248134545701e-05,-7.528479703827631e-09,107887561,13,0.0947140547,0
18859,3.506369839556293e-05,3.506121544348045e-05,-2.482952082477684e-09,108118291,17,0.1237911482,0
18869,3.508664085017449e-05,3.508551822715359e-05,-1.122623020904229e-09,108232065,19,0.1383181459,0
18899,3.507502850840965e-05,3.508383694535842e-05,8.808436948763644e-09,108577049,26,0.1891271750,1
18911,3.505030509774462e-05,3.505717742649158e-05,6.872328746963081e-09,108712287,26,0.1890671600,1
18913,3.504845477443311e-05,3.505376121224695e-05,5.306437813842099e-09,108737471,25,0.1817857337,1
18917,3.505269212089449e-05,3.505750239502918e-05,4.810274134689398e-09,108783123,25,0.1817665134,1
18919,3.505480674836249e-05,3.505791501735324e-05,3.108268990750665e-09,108808341,24,0.1744866293,1
18947,3.511125221197245e-05,3.512141282762460e-05,1.016061565214791e-08,109128867,30,0.2179470661,1
18959,3.511322093455915e-05,3.512330047453176e-05,1.007953997260528e-08,109266711,31,0.2251406837,1
18973,3.525469928005387e-05,3.527011472716163e-05,1.541544710775838e-08,109429111,36,0.2613572172,1
18979,3.517041725781501e-05,3.518453124571357e-05,1.411398789855756e-08,109498201,34,0.2467983513,1
19001,3.526345698343191e-05,3.528216734665097e-05,1.871036321906552e-08,109750163,38,0.2756737206,1
19009,3.533157353444535e-05,3.535292930953754e-05,2.135577509219244e-08,109844523,40,0.2901217951,1
19013,3.530360825326499e-05,3.532379321981133e-05,2.018496654634147e-08,109891871,39,0.2828389934,1
19031,3.535213426762700e-05,3.537673479228150e-05,2.460052465449764e-08,110098419,42,0.3044517577,1
19037,3.532493871993418e-05,3.534903803480295e-05,2.409931486876629e-08,110168155,41,0.2971560671,1
19051,3.529614439733755e-05,3.532104071298093e-05,2.489631564337472e-08,110331265,41,0.2970468616,1
19069,3.523705001768837e-05,3.526139789494923e-05,2.434787726085719e-08,110538313,41,0.2969066312,1
19073,3.516912193607417e-05,3.519104341605647e-05,2.192147998229674e-08,110586145,39,0.2823937643,1
19079,3.521090056182234e-05,3.523253366933356e-05,2.163310751121896e-08,110654877,40,0.2895890841,1
19081,3.518803305117629e-05,3.520818502432422e-05,2.015197314792963e-08,110678949,39,0.2823345592,1
19087,3.515909305629368e-05,3.517739785169676e-05,1.830479540308098e-08,110747467,38,0.2750519700,1
19121,3.560165554473524e-05,3.563272085522726e-05,3.106531049202721e-08,111142203,49,0.3543568066,1
19139,3.533225718567870e-05,3.535957971250804e-05,2.732252682934554e-08,111350377,44,0.3180482829,1
19141,3.529696763793755e-05,3.532260722365054e-05,2.563958571299860e-08,111373997,43,0.3108036740,1
19157,3.510025201282631e-05,3.512488491855329e-05,2.463290572698464e-08,111562149,39,0.2817739612,1
19163,3.510473621739347e-05,3.512897578495533e-05,2.423956756185196e-08,111630551,40,0.2889536878,1
19181,3.528132873678649e-05,3.531203593781315e-05,3.070720102665332e-08,111839793,45,0.3249203341,1
19183,3.528853203989903e-05,3.531821585962717e-05,2.968381972813977e-08,111865047,45,0.3249033957,1
19207,3.522003232084524e-05,3.525094460077484e-05,3.091227992960274e-08,112142769,45,0.3247003416,1
19211,3.516676055844406e-05,3.519578568814808e-05,2.902512970402504e-08,112189475,44,0.3174517244,1
19213,3.513756394595279e-05,3.516484531975272e-05,2.728137379992925e-08,112215087,43,0.3102207648,1
19219,3.507425568408556e-05,3.510051170252525e-05,2.625601843968674e-08,112285265,41,0.2957457166,1
19231,3.502001775217039e-05,3.504587049511166e-05,2.585274294126275e-08,112422307,41,0.2956534307,1
19237,3.497150314641505e-05,3.499689861414276e-05,2.539546772771181e-08,112494211,40,0.2883973854,1
19249,3.508056396416346e-05,3.510876330922808e-05,2.819934506461893e-08,112636743,43,0.3099305374,1
19259,3.509151522176929e-05,3.512099532606377e-05,2.948010429448469e-08,112752813,44,0.3170558786,1
19267,3.512318479755314e-05,3.515290338459810e-05,2.971858704495933e-08,112845045,45,0.3241943674,1
19273,3.518808595920008e-05,3.521895841775374e-05,3.087245855365613e-08,112916421,46,0.3313470977,1
19289,3.532767095178769e-05,3.536209935266924e-05,3.442840088155520e-08,113104199,49,0.3528102740,1
19301,3.522202431304616e-05,3.525555720587262e-05,3.353289282645520e-08,113243991,48,0.3455026096,1
19309,3.521635495644015e-05,3.525034758721617e-05,3.399263077601491e-08,113339931,48,0.3454310288,1
19319,3.497717944152826e-05,3.500617003979549e-05,2.899059826723301e-08,113455921,43,0.3093685304,1
19333,3.480775957937320e-05,3.483436004653507e-05,2.660046716186290e-08,113620619,40,0.2876804609,1
19373,3.491381999641741e-05,3.494668279149377e-05,3.286279507635999e-08,114090029,46,0.3304908138,1
19379,3.487932192701549e-05,3.491119906162155e-05,3.187713460606385e-08,114161719,45,0.3232561770,1
19381,3.485383395153120e-05,3.488406741868716e-05,3.023346715596556e-08,114185707,44,0.3160563976,1
19387,3.487008403470601e-05,3.490023629875702e-05,3.015226405100896e-08,114255609,44,0.3160074863,1
19391,3.483768854261223e-05,3.486558530142726e-05,2.789675881503762e-08,114303303,43,0.3087936439,1
19403,3.467228135410997e-05,3.469652438166237e-05,2.424302755239935e-08,114444617,41,0.2943400877,1
19417,3.457486381656003e-05,3.459756863470574e-05,2.270481814570165e-08,114607493,40,0.2870575184,1
19421,3.462383003019207e-05,3.464634190691203e-05,2.251187671995988e-08,114655393,41,0.2942036542,1
19423,3.459813076738043e-05,3.461932779538831e-05,2.119702800788728e-08,114680719,40,0.2870131772,1
19427,3.452987324167560e-05,3.454911340893982e-05,1.924016726421697e-08,114727301,38,0.2726344464,1
19429,3.452585936597636e-05,3.454340067963308e-05,1.754131365671701e-08,114753201,37,0.2654461923,1
19433,3.451039750791320e-05,3.452657428236094e-05,1.617677444774223e-08,114800425,37,0.2654188718,1
19441,3.463718557001378e-05,3.465473247467217e-05,1.754690465838446e-08,114891599,40,0.2868802768,1
19447,3.475900686393522e-05,3.477874192706914e-05,1.973506313391742e-08,114964541,43,0.3083487190,1
19457,3.469587353586785e-05,3.471435486076890e-05,1.848132490105028e-08,115083645,41,0.2939313554,1
19463,3.453523749339037e-05,3.454979146147511e-05,1.455396808473943e-08,115153987,37,0.2652142364,1
19469,3.449807399029368e-05,3.451024765922770e-05,1.217366893401672e-08,115224635,36,0.2580065183,1
19471,3.444374444376599e-05,3.445411606221033e-05,1.037161844434512e-08,115248745,34,0.2436603079,1
19477,3.447363085626045e-05,3.448388390545185e-05,1.025304919139808e-08,115319441,35,0.2507881503,1
19483,3.448217433598314e-05,3.449097647960279e-05,8.802143619644905e-09,115389637,35,0.2507495308,1
19489,3.449934351172625e-05,3.450888435858186e-05,9.540846855615737e-09,115462327,36,0.2578740986,1
19501,3.437607826107978e-05,3.438143135330202e-05,5.353092222239923e-09,115604075,32,0.2291508841,1
19507,3.431547665791308e-05,3.431732034390050e-05,1.843685987421560e-09,115674397,29,0.2076360488,1
19531,3.410011637293652e-05,3.410078764892374e-05,6.712759872159850e-10,115958659,24,0.1717311198,1
19541,3.417417814956077e-05,3.417547876378456e-05,1.300614223782924e-09,116077057,26,0.1859944373,1
19543,3.414307776672150e-05,3.414245943090523e-05,-6.183358162718442e-10,116103111,24,0.1716783876,0
19553,3.408498043634692e-05,3.408405081584511e-05,-9.296205018066109e-10,116220799,23,0.1644830445,0
19559,3.407411787907578e-05,3.407303166165296e-05,-1.086217422824613e-09,116292329,23,0.1644578138,0
19571,3.417782059010827e-05,3.417995826567543e-05,2.137675567158784e-09,116434279,27,0.1929999763,1
19577,3.418307303701497e-05,3.418492046023085e-05,1.847423215870902e-09,116507289,27,0.1929703985,1
19583,3.422355827752325e-05,3.422568974593323e-05,2.131468409981481e-09,116579197,28,0.2000867912,1
19597,3.416952925939350e-05,3.417212551465469e-05,2.596255261193042e-09,116743585,29,0.2071587117,1
19603,3.411909993705422e-05,3.411998216084690e-05,8.822237926837755e-10,116816495,27,0.1928423851,1
19609,3.416547269753546e-05,3.416619832813671e-05,7.256306012534837e-10,116887937,27,0.1928128797,1
19661,3.457077850284401e-05,3.459164504567750e-05,2.086654283348386e-08,117508883,45,0.3209295537,1
19681,3.467179971636683e-05,3.469588332340555e-05,2.408360703871687e-08,117747569,48,0.3421508764,1
19687,3.457722955577167e-05,3.459885199201463e-05,2.162243624295404e-08,117818489,46,0.3278446199,1
19697,3.452552678788416e-05,3.454722790086773e-05,2.170111298356613e-08,117938681,47,0.3348866349,1
19699,3.449067472213681e-05,3.451100981524751e-05,2.033509311069934e-08,117963923,46,0.3277447484,1
19709,3.439395895579922e-05,3.441081930594765e-05,1.686035014843845e-08,118082365,44,0.3134154358,1
19717,3.449764627278701e-05,3.451748319313445e-05,1.983692034743798e-08,118178781,47,0.3347167452,1
19727,3.443253448390093e-05,3.445042214824644e-05,1.788766434550771e-08,118296845,46,0.3275120696,1
19739,3.440187945270291e-05,3.442177676900457e-05,1.989731630166021e-08,118443047,46,0.3274125017,1
19751,3.440176410433152e-05,3.442119129389057e-05,1.942718955905067e-08,118585127,46,0.3273130245,1
19753,3.437008721019721e-05,3.438798318483458e-05,1.789597463736802e-08,118611455,45,0.3201813135,1
19759,3.447209574581795e-05,3.449037944474591e-05,1.828369892796212e-08,118683769,47,0.3343608167,1
19763,3.435827136029057e-05,3.437370415717693e-05,1.543279688635460e-08,118731323,44,0.3129869580,1
19777,3.439870771105642e-05,3.441524741014080e-05,1.653969908438807e-08,118898287,46,0.3270978013,1
19793,3.422678872982886e-05,3.424365280502945e-05,1.686407520059267e-08,119092235,44,0.3127496729,1
19801,3.412178572202348e-05,3.413720260728132e-05,1.541688525784026e-08,119187915,42,0.2984734658,1
19813,3.417204983393806e-05,3.418939645609245e-05,1.734662215439013e-08,119331935,44,0.3125917823,1
19819,3.410750092339673e-05,3.412238293236989e-05,1.488200897315829e-08,119404695,42,0.2983378953,1
19841,3.420991172675835e-05,3.422929036383338e-05,1.937863707502985e-08,119668095,46,0.3265698247,1
19843,3.414662164032843e-05,3.416412949066545e-05,1.750785033701634e-08,119694549,44,0.3123553941,1
19853,3.418288287537706e-05,3.420097446278280e-05,1.809158740573552e-08,119815911,45,0.3193739153,1
19861,3.426316749890996e-05,3.428258239177490e-05,1.941489286494473e-08,119910739,47,0.3335011242,1
19867,3.416447330802539e-05,3.418189866217022e-05,1.742535414482686e-08,119983163,45,0.3192613663,1
19889,3.384882377398847e-05,3.386263910868477e-05,1.381533469629805e-08,120248851,39,0.2765401112,1
19891,3.384267570977865e-05,3.385499492923752e-05,1.231921945886932e-08,120273349,38,0.2694357925,1
19913,3.392675905702065e-05,3.394338016530384e-05,1.662110828319434e-08,120540593,42,0.2976329052,1
19919,3.377469078868623e-05,3.378781954896934e-05,1.312876028311067e-08,120612723,38,0.2692463539,1
19927,3.369539805263955e-05,3.370683975386382e-05,1.144170122426550e-08,120709041,36,0.2550242860,1
19937,3.372128738054746e-05,3.373460049501644e-05,1.331311446897872e-08,120830027,38,0.2691247827,1
19949,3.370740603208208e-05,3.372090615924847e-05,1.350012716638702e-08,120975859,38,0.2690438267,1
19961,3.367191924582162e-05,3.368478328365433e-05,1.286403783270221e-08,121120575,37,0.2618849715,1
19963,3.366775114727647e-05,3.367908366319411e-05,1.133251591763621e-08,121147185,36,0.2547942350,1
19973,3.360289613020101e-05,3.361460021280857e-05,1.170408260756193e-08,121268353,35,0.2476545967,1
19979,3.351496035579300e-05,3.352478272319560e-05,9.822367402608975e-09,121340619,33,0.2334678406,1
19991,3.329827002958035e-05,3.330268234304830e-05,4.412313467949702e-09,121484605,27,0.1909618022,1
19993,3.329077850708107e-05,3.329383067114313e-05,3.052164062050807e-09,121509973,26,0.1838799449,1
19997,3.327507022447891e-05,3.327715045973145e-05,2.080235252541955e-09,121559261,25,0.1767899550,1
20011,3.317343509102797e-05,3.317381714760783e-05,3.820565798611278e-10,121727255,22,0.1555207295,1
20021,3.322288381867771e-05,3.322595612751326e-05,3.072308835554746e-09,121849893,25,0.1766839606,1
20023,3.324286381173540e-05,3.324501159078406e-05,2.147779048652877e-09,121876355,25,0.1766751363,1
20029,3.329930277349057e-05,3.330174934066732e-05,2.446567176748896e-09,121949423,26,0.1837146183,1
20047,3.317855789704502e-05,3.317920500928593e-05,6.471122409082951e-10,122166393,23,0.1624438002,1
20051,3.315423313220570e-05,3.315245016734216e-05,-1.782964863539249e-09,122215947,21,0.1483034575,0
20063,3.309744382966661e-05,3.309714315215168e-05,-3.006775149295830e-10,122363185,21,0.1482590996,0
20071,3.305297692863081e-05,3.305133462009369e-05,-1.642308537122929e-09,122459787,20,0.1411709997,0
20089,3.306995559345471e-05,3.307204360984183e-05,2.088016387117870e-09,122679661,24,0.1693292880,1
20101,3.306564256879083e-05,3.306972891928321e-05,4.086350492384832e-09,122825977,25,0.1763320177,1
