p,mertens_p,m_over_sqrt_p,abs_m
358847,-223,-0.3722632830,223
358859,-222,-0.3705877447,222
358861,-223,-0.3722560215,223
358867,-225,-0.3755915007,225
358877,-221,-0.3689091786,221
358879,-223,-0.3722466860,223
358901,-223,-0.3722352767,223
358903,-224,-0.3739034514,224
358907,-223,-0.3722321653,223
358909,-224,-0.3739003261,224
358931,-224,-0.3738888672,224
358951,-224,-0.3738784509,224
358973,-221,-0.3688598467,221
358979,-222,-0.3705257992,222
358987,-223,-0.3721906872,223
358993,-225,-0.3755255821,225
358999,-226,-0.3771914326,226
359003,-228,-0.3805272899,228
359017,-232,-0.3871956577,232
359027,-233,-0.3888591889,233
359041,-230,-0.3838449344,230
359063,-232,-0.3871708548,232
359069,-232,-0.3871676200,232
359101,-222,-0.3704628532,222
359111,-222,-0.3704576951,222
359129,-217,-0.3621049784,217
359137,-217,-0.3621009453,217
359143,-218,-0.3637665746,218
359147,-218,-0.3637645489,218
359153,-219,-0.3654301411,219
359167,-222,-0.3704288138,222
359171,-222,-0.3704267511,222
359207,-217,-0.3620656616,217
359209,-218,-0.3637331544,218
359231,-218,-0.3637220163,218
359243,-214,-0.3570422545,214
359263,-215,-0.3587006915,215
359267,-214,-0.3570303286,214
359279,-213,-0.3553560279,213
359291,-213,-0.3553500936,213
359297,-214,-0.3570154229,214
359299,-215,-0.3586827210,215
359311,-211,-0.3520036760,211
359323,-209,-0.3486613261,209
359327,-211,-0.3519958389,211
359353,-213,-0.3553194376,213
359357,-216,-0.3603219313,216
359377,-213,-0.3553075729,213
359389,-211,-0.3519654753,211
359407,-207,-0.3452844974,207
359417,-206,-0.3436116761,206
359419,-206,-0.3436107201,206
359441,-202,-0.3369283557,202
359449,-203,-0.3385925499,203
359477,-201,-0.3352436057,201
359479,-202,-0.3369105472,202
359483,-201,-0.3352408080,201
359501,-200,-0.3335645923,200
359509,-201,-0.3352286853,201
359539,-198,-0.3302114948,198
359549,-196,-0.3268714795,196
359561,-195,-0.3251983411,195
359563,-196,-0.3268651159,196
359581,-201,-0.3351951217,201
359587,-203,-0.3385275722,203
359599,-207,-0.3451923065,207
359621,-201,-0.3351764796,201
359633,-199,-0.3318358539,199
359641,-201,-0.3351671598,201
359657,-199,-0.3318247820,199
359663,-201,-0.3351569088,201
359701,-197,-0.3284697679,197
359713,-198,-0.3301316204,198
359719,-199,-0.3317961846,199
359731,-199,-0.3317906505,199
359747,-198,-0.3301160195,198
359753,-197,-0.3284460279,197
359761,-195,-0.3251079357,195
359767,-193,-0.3217708121,193
359783,-194,-0.3234308265,194
359837,-188,-0.3134042926,188
359851,-188,-0.3133981961,188
359869,-189,-0.3150573281,189
359897,-189,-0.3150450722,189
359911,-187,-0.3117051993,187
359929,-179,-0.2983627567,179
359981,-166,-0.2766739679,166
359987,-166,-0.2766716622,166
360007,-163,-0.2716640255,163
360023,-163,-0.2716579888,163
360037,-165,-0.2749858691,165
360049,-166,-0.2766478399,166
360053,-166,-0.2766463032,166
360071,-169,-0.2816388953,169
360089,-166,-0.2766324739,166
360091,-167,-0.2782981618,167
360163,-154,-0.2566085799,154
360167,-155,-0.2582734352,155
360169,-156,-0.2599389937,156
360181,-159,-0.2649334071,159
360187,-158,-0.2632649664,158
360193,-159,-0.2649289938,159
360197,-160,-0.2665937336,160
360223,-158,-0.2632518110,158
360229,-157,-0.2615834818,157
360233,-158,-0.2632481571,158
360257,-158,-0.2632393883,158
360271,-157,-0.2615682338,157
360277,-156,-0.2599000299,156
360287,-160,-0.2665604339,160
360289,-161,-0.2682256921,161
360293,-160,-0.2665582143,160
360307,-163,-0.2715509051,163
360317,-163,-0.2715471368,163
360323,-164,-0.2732107954,164
360337,-164,-0.2732054879,164
360391,-159,-0.2648562074,159
360407,-159,-0.2648503283,159
360421,-158,-0.2631794914,158
360439,-160,-0.2665042226,160
360457,-161,-0.2681631782,161
360461,-163,-0.2714928914,163
360497,-157,-0.2614862308,157
360509,-158,-0.2631473685,158
360511,-160,-0.2664776087,160
360541,-154,-0.2564740273,154
360551,-155,-0.2581358632,155
360589,-152,-0.2531263465,152
360593,-152,-0.2531249426,152
360611,-152,-0.2531186251,152
360637,-142,-0.2364575599,142
360649,-143,-0.2381187923,143
360653,-145,-0.2414477861,145
360749,-127,-0.2114468175,127
360769,-124,-0.2064462882,124
360779,-125,-0.2081082934,125
360781,-126,-0.2097725783,126
360803,-125,-0.2081013718,125
360817,-129,-0.2147564492,129
360821,-131,-0.2180847977,131
360823,-132,-0.2197489581,132
360827,-132,-0.2197477401,132
360851,-133,-0.2214051326,133
360853,-134,-0.2230692146,134
360863,-135,-0.2247307964,135
360869,-133,-0.2213996107,133
360901,-130,-0.2163960403,130
360907,-133,-0.2213879548,133
360947,-135,-0.2247046451,135
360949,-136,-0.2263684968,136
360953,-138,-0.2296961725,138
360959,-140,-0.2330231658,140
360973,-144,-0.2396763226,144
360977,-146,-0.2430038141,146
360979,-146,-0.2430031409,146
360989,-147,-0.2446641571,147
361001,-144,-0.2396670276,144
361003,-146,-0.2429950632,146
361013,-145,-0.2413273710,145
361033,-147,-0.2446492477,147
361069,-146,-0.2429728535,146
361091,-145,-0.2413013048,145
361093,-146,-0.2429647788,146
361111,-146,-0.2429587233,146
361159,-134,-0.2229746944,134
361183,-134,-0.2229672862,134
361211,-131,-0.2179670327,131
361213,-132,-0.2196302951,132
361217,-134,-0.2229567924,134
361219,-136,-0.2262838793,136
361223,-137,-0.2279464692,137
361237,-138,-0.2296058627,138
361241,-139,-0.2312683928,139
361271,-138,-0.2295950580,138
361279,-139,-0.2312562299,139
361313,-138,-0.2295817133,138
361321,-143,-0.2378972576,143
361327,-144,-0.2395588858,144
361337,-145,-0.2412191512,145
361349,-147,-0.2445422513,147
361351,-148,-0.2462051227,148
361357,-148,-0.2462030787,148
361363,-147,-0.2445375142,147
361373,-152,-0.2528516182,152
361409,-153,-0.2545024392,153
361411,-155,-0.2578285551,155
361421,-156,-0.2594883752,156
361433,-157,-0.2611474269,157
361441,-153,-0.2544911729,153
361447,-154,-0.2561523878,154
361451,-155,-0.2578142884,155
361463,-155,-0.2578100089,155
361469,-156,-0.2594711457,156
361481,-159,-0.2644565858,159
361499,-160,-0.2661132093,160
361507,-163,-0.2710998322,163
361511,-164,-0.2727615124,164
361523,-163,-0.2710938331,163
361531,-165,-0.2744171016,165
361541,-167,-0.2777395284,167
361549,-167,-0.2777364556,167
361561,-170,-0.2827210414,170
361577,-171,-0.2843778142,171
361637,-170,-0.2826913322,170
361643,-170,-0.2826889871,170
361649,-171,-0.2843495047,171
361651,-172,-0.2860115765,172
361663,-173,-0.2876696619,173
361679,-175,-0.2909888861,175
361687,-174,-0.2893228927,174
361723,-166,-0.2760069551,166
361727,-168,-0.2793307957,168
361747,-169,-0.2809857112,169
361763,-171,-0.2843046986,171
361769,-170,-0.2826397542,170
361787,-171,-0.2842952684,171
361789,-172,-0.2859570234,172
361793,-173,-0.2876179743,173
361799,-176,-0.2926031430,176
361807,-177,-0.2942624075,177
361843,-175,-0.2909229354,175
361871,-171,-0.2842622702,171
361873,-172,-0.2859238325,172
361877,-172,-0.2859222523,172
361901,-171,-0.2842504879,171
361903,-173,-0.2875742604,173
361909,-173,-0.2875718766,173
361919,-174,-0.2892301459,174
361927,-176,-0.2925513970,176
361943,-173,-0.2875583694,173
361961,-178,-0.2958619482,178
361967,-179,-0.2975216280,179
361973,-178,-0.2958570440,178
361979,-179,-0.2975166964,179
361993,-180,-0.2991730155,180
362003,-181,-0.3008309326,181
362027,-181,-0.3008209609,181
362051,-174,-0.2891774159,174
362053,-175,-0.2908385518,175
362059,-176,-0.2924980627,176
362069,-172,-0.2858464320,172
362081,-170,-0.2825179546,170
362093,-172,-0.2858369587,172
362099,-172,-0.2858345905,172
362107,-169,-0.2808460011,169
362137,-166,-0.2758491425,166
362143,-168,-0.2791703135,168
362147,-169,-0.2808304906,169
362161,-169,-0.2808250625,169
362177,-168,-0.2791572094,168
362191,-165,-0.2741669603,165
362203,-170,-0.2824703707,170
362213,-168,-0.2791433364,168
362221,-167,-0.2774787047,167
362233,-166,-0.2758125869,166
362237,-169,-0.2807956014,169
362281,-165,-0.2741329031,165
362291,-166,-0.2757905083,166
362293,-167,-0.2774511311,167
362303,-171,-0.2840927464,171
362309,-172,-0.2857517414,172
362333,-170,-0.2824196929,170
362339,-169,-0.2807560760,169
362347,-171,-0.2840754972,171
362353,-171,-0.2840731452,171
362357,-173,-0.2873940519,173
362363,-174,-0.2890528961,174
362371,-174,-0.2890497054,174
362377,-175,-0.2907085039,175
362381,-176,-0.2923680817,176
362393,-176,-0.2923632411,176
362407,-175,-0.2906964712,175
362419,-176,-0.2923527538,176
362429,-175,-0.2906876482,175
362431,-176,-0.2923479139,176
362443,-174,-0.2890209938,174
362449,-174,-0.2890186016,174
362459,-175,-0.2906756182,175
362473,-177,-0.2939919476,177
362521,-168,-0.2790247303,168
362561,-171,-0.2839916476,171
362569,-172,-0.2856492661,172
362581,-173,-0.2873052632,173
362599,-168,-0.2789947177,168
362629,-158,-0.2623770355,158
362633,-159,-0.2640361934,159
362657,-156,-0.2590458064,156
362693,-158,-0.2623538852,158
362707,-155,-0.2573675152,155
362717,-157,-0.2606847928,157
362723,-155,-0.2573618388,155
362741,-154,-0.2556950955,154
362743,-156,-0.2590150970,156
362749,-156,-0.2590129549,156
362753,-156,-0.2590115268,156
362759,-155,-0.2573490682,155
362801,-148,-0.2457126284,148
362851,-140,-0.2324148500,140
362863,-141,-0.2340710855,141
362867,-142,-0.2357298649,142
362897,-137,-0.2274201168,137
362903,-137,-0.2274182367,137
362911,-138,-0.2290756990,138
362927,-139,-0.2307305816,139
362941,-144,-0.2390256326,144
362951,-146,-0.2423420945,146
362953,-147,-0.2440012996,147
362969,-154,-0.2556147751,154
362977,-154,-0.2556119582,154
362983,-154,-0.2556098456,154
362987,-153,-0.2539486422,153
363017,-150,-0.2489589693,150
363019,-150,-0.2489582835,150
363037,-145,-0.2406537078,145
363043,-146,-0.2423113862,146
363047,-147,-0.2439697092,147
363059,-148,-0.2456253077,148
363061,-149,-0.2472842571,149
363067,-148,-0.2456226016,148
363119,-140,-0.2323290672,140
363149,-143,-0.2372977450,143
363151,-144,-0.2389565118,144
363157,-144,-0.2389545378,144
363161,-146,-0.2422720165,146
363173,-148,-0.2455867538,148
363179,-147,-0.2439253689,147
363199,-145,-0.2406000317,145
363211,-142,-0.2356182076,142
363217,-141,-0.2339569921,141
363257,-132,-0.2190115079,132
363269,-133,-0.2206670412,133
363271,-133,-0.2206664337,133
363277,-135,-0.2239828762,135
363313,-124,-0.2057222266,124
363317,-125,-0.2073801352,125
363329,-126,-0.2090357242,126
363343,-126,-0.2090316970,126
363359,-126,-0.2090270947,126
363361,-127,-0.2106854601,127
363367,-128,-0.2123426476,128
363371,-129,-0.2140003966,129
363373,-130,-0.2156587209,130
363379,-128,-0.2123391414,128
363397,-126,-0.2090161656,126
363401,-127,-0.2106738646,127
363403,-128,-0.2123321296,128
363431,-129,-0.2139827309,129
363437,-130,-0.2156397317,130
363439,-131,-0.2172979010,131
363463,-129,-0.2139733109,129
363481,-131,-0.2172853463,131
363491,-129,-0.2139650695,129
363497,-129,-0.2139633036,129
363523,-120,-0.1990285134,120
363529,-120,-0.1990268709,120
363533,-122,-0.2023428722,122
363541,-121,-0.2006821160,121
363551,-123,-0.2039963701,123
363557,-122,-0.2023361934,122
363563,-124,-0.2056514831,124
363569,-124,-0.2056497862,124
363577,-122,-0.2023306281,122
363581,-123,-0.2039879538,123
363589,-124,-0.2056441300,124
363611,-128,-0.2122713897,128
363619,-129,-0.2139274066,129
363659,-135,-0.2238652057,135
363677,-132,-0.2188850063,132
363683,-131,-0.2172249947,131
363691,-130,-0.2155644177,130
363719,-127,-0.2105817482,127
363731,-131,-0.2172106611,131
363751,-134,-0.2221788428,134
363757,-135,-0.2238350478,135
363761,-136,-0.2254918454,136
363767,-136,-0.2254899857,136
363773,-137,-0.2271461271,137
363799,-130,-0.2155324183,130
363809,-128,-0.2122136184,128
363829,-122,-0.2022605455,122
363833,-123,-0.2039172979,123
363841,-122,-0.2022572101,122
363871,-124,-0.2055644275,124
363887,-125,-0.2072176493,125
363889,-126,-0.2088748165,126
363901,-128,-0.2121867912,128
363911,-133,-0.2204723084,133
363917,-132,-0.2188128181,132
363941,-125,-0.2072022757,125
363947,-123,-0.2038853587,123
363949,-124,-0.2055423984,124
363959,-128,-0.2121698836,128
363967,-128,-0.2121675518,128
363977,-129,-0.2138221735,129
363989,-128,-0.2121611399,128
364027,-125,-0.2071777989,125
364031,-124,-0.2055192474,124
364069,-121,-0.2005365411,121
364073,-121,-0.2005354395,121
364079,-124,-0.2055056991,124
364103,-117,-0.1938981802,117
364127,-117,-0.1938917901,117
364129,-118,-0.1955484478,118
364141,-120,-0.1988595516,120
364171,-127,-0.2104510232,127
364183,-127,-0.2104475559,127
364187,-129,-0.2137605168,129
364193,-127,-0.2104446667,127
364213,-126,-0.2087818894,126
364223,-127,-0.2104359997,127
364241,-133,-0.2203724125,133
364267,-126,-0.2087664136,126
364271,-125,-0.2071084002,125
364289,-127,-0.2104169359,127
364291,-127,-0.2104163583,127
364303,-130,-0.2153832761,130
364313,-128,-0.2120667767,128
364321,-127,-0.2104076948,127
364333,-127,-0.2104042297,127
364337,-126,-0.2087463575,126
364349,-127,-0.2103996098,127
364373,-120,-0.1987962336,120
364379,-121,-0.2004512185,121
364393,-116,-0.1921644187,116
364411,-116,-0.1921596727,116
364417,-115,-0.1905015555,115
364423,-115,-0.1904999872,115
364433,-118,-0.1954668702,118
364447,-117,-0.1938066488,117
364451,-119,-0.1971185012,119
364459,-120,-0.1987727776,120
364471,-118,-0.1954566802,118
364499,-113,-0.1871674282,113
364513,-113,-0.1871638339,113
364523,-108,-0.1788797946,108
364537,-111,-0.1838451474,111
364541,-114,-0.1888128993,114
364543,-116,-0.1921248793,116
364571,-117,-0.1937736866,117
364583,-119,-0.1970828138,119
364601,-118,-0.1954218317,118
364607,-117,-0.1937641201,117
364621,-116,-0.1921043284,116
364627,-117,-0.1937588060,117
364643,-120,-0.1987226206,120
364657,-124,-0.2053427660,124
364669,-123,-0.2036834246,123
364687,-121,-0.2003665541,121
364691,-123,-0.2036772809,123
364699,-123,-0.2036750470,123
364717,-118,-0.1953907518,118
364739,-114,-0.1887616434,114
364747,-115,-0.1904153591,115
364751,-115,-0.1904143150,115
364753,-116,-0.1920695651,116
364759,-119,-0.1970352609,119
364801,-110,-0.1821229495,110
364829,-106,-0.1754935620,106
364853,-104,-0.1721766995,104
364873,-106,-0.1754829803,106
364879,-107,-0.1771370237,107
364883,-108,-0.1787915299,108
364891,-105,-0.1738231930,105
364909,-102,-0.1688526513,102
364919,-105,-0.1738165242,105
364921,-106,-0.1754714388,106
364937,-110,-0.1820890107,110
364943,-108,-0.1787768318,108
364961,-111,-0.1837383237,111
364979,-108,-0.1787680147,108
364993,-109,-0.1804198138,109
364997,-110,-0.1820740437,110
365003,-108,-0.1787621373,108
365017,-109,-0.1804138823,109
365021,-110,-0.1820680580,110
365039,-113,-0.1870289391,113
365063,-113,-0.1870227912,113
365069,-112,-0.1853661990,112
365089,-109,-0.1803960916,109
365107,-104,-0.1721167986,104
365119,-106,-0.1754238542,106
365129,-109,-0.1803862101,109
365137,-108,-0.1787293327,108
365147,-107,-0.1770720068,107
365159,-110,-0.1820336514,110
365173,-112,-0.1853398013,112
365179,-111,-0.1836834726,111
365201,-105,-0.1737494026,105
365213,-101,-0.1671276320,101
365231,-97,-0.1605047606,97
365249,-95,-0.1571915106,95
365251,-96,-0.1588457232,96
365257,-96,-0.1588444185,96
365291,-94,-0.1555279213,94
365293,-95,-0.1571820434,95
365297,-97,-0.1604902603,97
365303,-96,-0.1588344171,96
365327,-93,-0.1538657873,93
365333,-97,-0.1604823527,97
365357,-103,-0.1704034991,103
365369,-98,-0.1621288221,98
365377,-100,-0.1654357624,100
365411,-98,-0.1621195043,98
365413,-99,-0.1637733368,99
365419,-97,-0.1604634672,97
365423,-98,-0.1621168424,98
365441,-101,-0.1670754881,101
365461,-98,-0.1621084139,98
365467,-100,-0.1654153910,100
365471,-103,-0.1703769204,103
365473,-104,-0.1720305945,104
365479,-108,-0.1786456894,108
365489,-110,-0.1819514537,110
365507,-114,-0.1885632270,114
365509,-115,-0.1902167700,115
365513,-118,-0.1951778786,118
365527,-123,-0.2034442316,123
365531,-122,-0.2017891093,122
365537,-123,-0.2034414487,123
365557,-125,-0.2067437839,125
365567,-126,-0.2083948839,126
365569,-127,-0.2100482369,127
365587,-132,-0.2183124780,132
365591,-134,-0.2216190304,134
365611,-135,-0.2232667968,135
365627,-138,-0.2282232874,138
365639,-139,-0.2298733072,139
365641,-140,-0.2315264387,140
365669,-135,-0.2232490896,135
365683,-133,-0.2199374854,133
365689,-136,-0.2248966363,136
365699,-138,-0.2282008197,138
365747,-133,-0.2199182418,133
365749,-134,-0.2215711566,134
365759,-136,-0.2248751146,136
365773,-137,-0.2265242729,137
365779,-136,-0.2248689667,136
365791,-136,-0.2248652782,136
365797,-136,-0.2248634340,136
365809,-138,-0.2281665067,138
365837,-140,-0.2314644094,140
365839,-142,-0.2347704021,142
365851,-143,-0.2364198374,143
365903,-136,-0.2248308608,136
365929,-132,-0.2182104359,132
365933,-134,-0.2215154439,134
365941,-134,-0.2215130226,134
365969,-131,-0.2165454914,131
365983,-132,-0.2181943370,132
366001,-133,-0.2198419183,133
366013,-133,-0.2198383144,133
366019,-130,-0.2148777942,130
366029,-131,-0.2165277425,131
366031,-132,-0.2181800300,132
366053,-134,-0.2214791322,134
366077,-136,-0.2247774223,136
366097,-131,-0.2165076323,131
366103,-131,-0.2165058581,131
366127,-131,-0.2164987619,131
366133,-132,-0.2181496367,132
366139,-132,-0.2181478493,132
366161,-130,-0.2148361246,130
366167,-133,-0.2197920805,133
366169,-134,-0.2214440478,134
366173,-133,-0.2197902798,133
366181,-132,-0.2181353384,132
366193,-130,-0.2148267376,130
366199,-133,-0.2197824771,133
366211,-132,-0.2181264034,132
366217,-134,-0.2214295350,134
366221,-136,-0.2247332261,136
366227,-136,-0.2247313852,136
366239,-136,-0.2247277034,136
366259,-138,-0.2280262965,138
366269,-140,-0.2313278675,140
366277,-142,-0.2346299890,142
366287,-145,-0.2395836901,145
366293,-146,-0.2412340156,146
366307,-149,-0.2461861743,149
366313,-148,-0.2445319154,148
