Sieving to 243799 ...
Sieve done. Scanning qualifying primes (M(p) <= -3) up to 200000 ...
p,M_p,R,min_R_so_far
149713,-65,49.89696045,0.00683432
149717,-65,50.67124462,0.00683432
149729,-67,52.06500150,0.00683432
149731,-67,52.85364572,0.00683432
149749,-59,47.54065616,0.00683432
149759,-59,49.17119818,0.00683432
149767,-57,47.82931593,0.00683432
149771,-57,48.57447663,0.00683432
149791,-51,44.71136250,0.00683432
149803,-48,42.29907868,0.00683432
149827,-45,40.26178293,0.00683432
149837,-46,41.39232877,0.00683432
149839,-48,42.68101662,0.00683432
149861,-44,38.68589242,0.00683432
149867,-45,39.73743172,0.00683432
149873,-43,38.63607214,0.00683432
149893,-44,38.72336881,0.00683432
149899,-46,39.88328017,0.00683432
149909,-52,44.04055974,0.00683432
149911,-54,45.29206788,0.00683432
149921,-53,44.33277351,0.00683432
149939,-56,45.41504834,0.00683432
149953,-56,46.18386566,0.00683432
149969,-56,45.55541018,0.00683432
149971,-56,46.28597084,0.00683432
149993,-50,42.56188890,0.00683432
150001,-51,42.88815193,0.00683432
150011,-54,46.02123091,0.00683432
150041,-51,44.14344887,0.00683432
150053,-49,43.10821028,0.00683432
150061,-46,41.52084425,0.00683432
150067,-44,40.65121769,0.00683432
150077,-44,41.76152133,0.00683432
150083,-45,42.22093208,0.00683432
150089,-48,44.60704555,0.00683432
150091,-48,45.33776648,0.00683432
150097,-49,46.87938327,0.00683432
150107,-50,47.57501571,0.00683432
150131,-51,48.12497358,0.00683432
150151,-53,48.67715281,0.00683432
150169,-50,47.01343026,0.00683432
150193,-50,44.82503374,0.00683432
150197,-53,46.49136531,0.00683432
150203,-55,48.15678177,0.00683432
150209,-57,49.79940935,0.00683432
150211,-58,50.70679472,0.00683432
150217,-58,51.37134333,0.00683432
150221,-58,51.81031532,0.00683432
150223,-60,53.14233311,0.00683432
150239,-59,52.16868761,0.00683432
150247,-63,54.79035073,0.00683432
150287,-61,52.00561594,0.00683432
150299,-59,50.37480441,0.00683432
150301,-60,51.36517310,0.00683432
150323,-65,54.57145629,0.00683432
150329,-67,55.99785352,0.00683432
150343,-68,57.74367435,0.00683432
150373,-64,54.54923457,0.00683432
150377,-64,55.03514575,0.00683432
150379,-64,55.70682576,0.00683432
150383,-66,56.96182266,0.00683432
150401,-67,57.34079237,0.00683432
150407,-67,58.26385610,0.00683432
150413,-68,59.30837466,0.00683432
150427,-68,58.85641606,0.00683432
150431,-70,60.20972748,0.00683432
150439,-69,59.23467256,0.00683432
150473,-58,53.45658383,0.00683432
150497,-51,49.61245945,0.00683432
150503,-52,50.48573498,0.00683432
150517,-51,49.99293679,0.00683432
150523,-52,50.58739090,0.00683432
150533,-52,49.68492484,0.00683432
150551,-49,48.44033349,0.00683432
150559,-49,48.92849282,0.00683432
150571,-53,51.45344328,0.00683432
150583,-55,52.60563028,0.00683432
150587,-56,53.79215382,0.00683432
150589,-57,54.73676355,0.00683432
150607,-52,51.50517811,0.00683432
150611,-55,53.49946450,0.00683432
150617,-54,53.47993611,0.00683432
150649,-47,48.78132686,0.00683432
150659,-49,49.83868336,0.00683432
150697,-37,40.35211733,0.00683432
150707,-38,40.25134253,0.00683432
150721,-39,40.50469603,0.00683432
150743,-41,40.77834419,0.00683432
150767,-41,38.85881062,0.00683432
150769,-42,39.86278159,0.00683432
150779,-43,41.44352247,0.00683432
150791,-41,40.82735705,0.00683432
150797,-42,40.99345757,0.00683432
150827,-34,35.45858587,0.00683432
150833,-37,37.68722869,0.00683432
150847,-40,41.38819186,0.00683432
150869,-36,37.09871645,0.00683432
150881,-36,37.13659917,0.00683432
150883,-38,38.46905070,0.00683432
150889,-40,40.21247129,0.00683432
150893,-39,40.02576763,0.00683432
150901,-41,41.42096485,0.00683432
150907,-41,41.94377250,0.00683432
150919,-43,42.83472285,0.00683432
150929,-44,43.63786962,0.00683432
150959,-37,38.90226176,0.00683432
150961,-38,39.92955282,0.00683432
150967,-38,40.52777453,0.00683432
150979,-37,39.84732667,0.00683432
150989,-38,40.04414852,0.00683432
150991,-40,41.27316293,0.00683432
151007,-40,41.77423900,0.00683432
151009,-41,42.77056494,0.00683432
151013,-43,44.35147298,0.00683432
151027,-42,42.96858127,0.00683432
151049,-37,39.99649974,0.00683432
151051,-38,41.04466300,0.00683432
151057,-38,41.55543348,0.00683432
151091,-32,37.87170537,0.00683432
151121,-27,34.13335963,0.00683432
151141,-25,31.49551051,0.00683432
151153,-23,30.88953683,0.00683432
151157,-23,31.34088561,0.00683432
151163,-24,31.51948233,0.00683432
151169,-25,32.80503625,0.00683432
151171,-25,33.53891022,0.00683432
151189,-29,36.04422381,0.00683432
151201,-29,36.21059937,0.00683432
151213,-29,36.16923881,0.00683432
151237,-24,33.53897094,0.00683432
151241,-25,34.55002358,0.00683432
151243,-27,35.81380318,0.00683432
151247,-29,37.22805326,0.00683432
151253,-28,36.51590244,0.00683432
151273,-23,33.21993208,0.00683432
151279,-23,33.89018165,0.00683432
151289,-27,36.93752690,0.00683432
151303,-21,32.95839564,0.00683432
151337,-23,32.05109661,0.00683432
151339,-23,32.74699093,0.00683432
151343,-26,35.04856238,0.00683432
151357,-26,35.53602209,0.00683432
151379,-25,34.22439174,0.00683432
151381,-26,35.21865147,0.00683432
151391,-23,33.45715888,0.00683432
151397,-25,34.76685456,0.00683432
151423,-30,38.47194400,0.00683432
151429,-31,39.13677605,0.00683432
151433,-32,40.44624600,0.00683432
151451,-29,38.51569088,0.00683432
151471,-29,38.93184332,0.00683432
151477,-32,40.93387722,0.00683432
151483,-34,42.38279653,0.00683432
151499,-35,43.25641099,0.00683432
151507,-40,46.88746709,0.00683432
151517,-36,44.23791555,0.00683432
151523,-37,44.80971743,0.00683432
151531,-38,45.57518863,0.00683432
151537,-37,45.77007312,0.00683432
151549,-37,45.95981516,0.00683432
151553,-38,46.86507325,0.00683432
151561,-40,47.75718131,0.00683432
151573,-42,49.98674340,0.00683432
151579,-41,49.24982951,0.00683432
151597,-38,46.76433463,0.00683432
151603,-41,49.46720225,0.00683432
151607,-42,50.76865896,0.00683432
151609,-43,51.84729570,0.00683432
151631,-43,53.03347431,0.00683432
151637,-43,53.24389263,0.00683432
151643,-43,54.04227779,0.00683432
151651,-42,53.85334712,0.00683432
151667,-42,53.92684885,0.00683432
151673,-44,55.81788463,0.00683432
151681,-44,56.35101686,0.00683432
151687,-46,58.29399922,0.00683432
151693,-48,59.60453432,0.00683432
151703,-51,61.89648473,0.00683432
151717,-52,61.49957980,0.00683432
151729,-55,63.35561378,0.00683432
151733,-57,65.18041529,0.00683432
151769,-51,62.11328573,0.00683432
151771,-51,62.84616234,0.00683432
151783,-47,60.99396579,0.00683432
151787,-49,62.52652413,0.00683432
151799,-49,62.88285429,0.00683432
151813,-55,66.91625204,0.00683432
151817,-56,67.97425730,0.00683432
151841,-54,66.35693517,0.00683432
151847,-55,66.83288640,0.00683432
151849,-56,67.81900811,0.00683432
151871,-56,66.37982642,0.00683432
151883,-52,64.65055018,0.00683432
151897,-55,66.37752864,0.00683432
151901,-58,68.47049166,0.00683432
151903,-59,69.43519472,0.00683432
151909,-61,70.72555818,0.00683432
151937,-62,71.32437940,0.00683432
151939,-63,72.21772959,0.00683432
151967,-61,69.35313203,0.00683432
151969,-62,70.36812235,0.00683432
152003,-60,67.27768392,0.00683432
152017,-58,65.68193288,0.00683432
152027,-58,65.17223860,0.00683432
152029,-59,66.11791792,0.00683432
152039,-62,68.73944524,0.00683432
152041,-63,69.79474389,0.00683432
152063,-66,71.89070123,0.00683432
152077,-70,73.87952763,0.00683432
152081,-71,75.08947035,0.00683432
152083,-72,76.17787407,0.00683432
152093,-70,75.74741410,0.00683432
152111,-76,79.04453437,0.00683432
152123,-78,80.23780939,0.00683432
152147,-77,77.82125374,0.00683432
152183,-67,69.40493729,0.00683432
152189,-71,71.86452460,0.00683432
152197,-75,75.18926594,0.00683432
152203,-77,76.82471452,0.00683432
152213,-76,76.99000551,0.00683432
152219,-77,78.64700968,0.00683432
152231,-73,76.91848171,0.00683432
152239,-76,78.86430729,0.00683432
152249,-78,80.33216452,0.00683432
152267,-77,78.69111070,0.00683432
152287,-79,81.28525764,0.00683432
152293,-78,80.64818503,0.00683432
152297,-79,81.46262044,0.00683432
152311,-79,81.14363043,0.00683432
152363,-72,75.00604593,0.00683432
152377,-72,75.28072683,0.00683432
152381,-74,76.35898052,0.00683432
152389,-76,77.78360474,0.00683432
152393,-78,79.51260553,0.00683432
152407,-81,82.18342705,0.00683432
152417,-81,81.70123135,0.00683432
152419,-83,82.96810066,0.00683432
152423,-85,84.65134857,0.00683432
152429,-84,84.66274043,0.00683432
152441,-86,86.39989451,0.00683432
152443,-87,87.41271951,0.00683432
152459,-91,89.14327431,0.00683432
152461,-92,90.14507261,0.00683432
152501,-84,84.14726243,0.00683432
152519,-78,80.73349925,0.00683432
152531,-75,79.33619212,0.00683432
152533,-76,80.27740654,0.00683432
152539,-80,82.86649901,0.00683432
152563,-78,80.88727417,0.00683432
152567,-77,81.17649356,0.00683432
152597,-74,78.20429203,0.00683432
152599,-74,78.88111338,0.00683432
152617,-73,79.14212098,0.00683432
152623,-73,78.82161034,0.00683432
152629,-75,80.79259657,0.00683432
152639,-81,84.62537657,0.00683432
152641,-82,85.62195890,0.00683432
152657,-82,84.45171752,0.00683432
152671,-85,85.48585370,0.00683432
152681,-87,87.08017584,0.00683432
152717,-86,84.67281802,0.00683432
152723,-88,85.79610417,0.00683432
152729,-89,86.96660723,0.00683432
152753,-87,85.33798100,0.00683432
152767,-88,86.73593143,0.00683432
152777,-86,84.80896420,0.00683432
152783,-88,86.26980987,0.00683432
152791,-88,85.55542266,0.00683432
152809,-88,85.40437400,0.00683432
152819,-93,88.18458952,0.00683432
152821,-94,89.16792523,0.00683432
152833,-97,90.24690588,0.00683432
152837,-98,91.43093231,0.00683432
152839,-99,92.33399433,0.00683432
152843,-100,93.54804155,0.00683432
152851,-98,92.28866304,0.00683432
152857,-100,93.60512404,0.00683432
152879,-98,91.71135229,0.00683432
152897,-95,90.12030323,0.00683432
152899,-95,90.80540915,0.00683432
152909,-97,91.62866943,0.00683432
152939,-95,89.31524130,0.00683432
152941,-96,90.18069167,0.00683432
152947,-97,91.20871400,0.00683432
152953,-98,91.75142018,0.00683432
152959,-100,92.37065965,0.00683432
152981,-94,89.94135076,0.00683432
152989,-93,89.23815785,0.00683432
152993,-95,90.88651298,0.00683432
153001,-99,94.46859111,0.00683432
153059,-95,90.16770652,0.00683432
153067,-94,89.63313949,0.00683432
153071,-95,90.71857270,0.00683432
153073,-96,91.72716874,0.00683432
153077,-96,92.10466693,0.00683432
153089,-96,93.26452374,0.00683432
153107,-96,91.54981705,0.00683432
153113,-96,92.41992744,0.00683432
153133,-95,90.48171600,0.00683432
153137,-97,91.85009169,0.00683432
153151,-101,93.62925159,0.00683432
153191,-93,86.67523925,0.00683432
153247,-89,81.22818170,0.00683432
153259,-87,79.26138358,0.00683432
153269,-87,78.63697366,0.00683432
153271,-88,79.71693698,0.00683432
153277,-91,81.46617865,0.00683432
153281,-93,83.04117681,0.00683432
153287,-93,83.33756517,0.00683432
153313,-93,82.75757351,0.00683432
153319,-93,82.56288407,0.00683432
153337,-95,83.60387033,0.00683432
153343,-99,86.75218144,0.00683432
153353,-100,87.84870287,0.00683432
153359,-97,86.83822768,0.00683432
153371,-100,88.84033928,0.00683432
153379,-100,89.70892440,0.00683432
153407,-93,84.44577298,0.00683432
153409,-94,85.43241872,0.00683432
153421,-96,87.04730636,0.00683432
153427,-99,88.64418957,0.00683432
153437,-98,89.02133932,0.00683432
153443,-98,89.27856982,0.00683432
153449,-100,90.25958102,0.00683432
153457,-99,89.95272694,0.00683432
153469,-101,92.05220700,0.00683432
153487,-98,88.76511395,0.00683432
153499,-102,90.95138689,0.00683432
153509,-101,90.57629194,0.00683432
153511,-101,91.36734136,0.00683432
153521,-102,92.46603766,0.00683432
153523,-103,93.50096613,0.00683432
153529,-106,96.03614961,0.00683432
153533,-106,97.10395535,0.00683432
153557,-96,90.34112021,0.00683432
153563,-96,90.41564356,0.00683432
153589,-97,90.47132247,0.00683432
153607,-95,88.32774690,0.00683432
153611,-96,88.96017878,0.00683432
153623,-97,88.45600761,0.00683432
153641,-97,88.72926984,0.00683432
153649,-101,92.38353472,0.00683432
153689,-96,89.06899623,0.00683432
153701,-94,87.30206419,0.00683432
153719,-99,90.87064809,0.00683432
153733,-99,88.90989253,0.00683432
153739,-97,88.09773559,0.00683432
153743,-98,89.36853470,0.00683432
153749,-99,90.89050077,0.00683432
153757,-100,91.39097724,0.00683432
153763,-100,91.57786054,0.00683432
153817,-100,88.73766500,0.00683432
153841,-97,84.78544462,0.00683432
153871,-97,82.28915405,0.00683432
153877,-97,83.14158454,0.00683432
153887,-98,83.32674863,0.00683432
153889,-99,84.30644300,0.00683432
153911,-97,83.29370183,0.00683432
153913,-98,84.28285659,0.00683432
153929,-95,82.15273040,0.00683432
153941,-99,83.92491193,0.00683432
153947,-99,83.76577619,0.00683432
153949,-100,84.93231586,0.00683432
153953,-102,86.61149605,0.00683432
153991,-90,78.79690289,0.00683432
153997,-94,81.32608268,0.00683432
154001,-96,83.00310713,0.00683432
154027,-96,81.55681685,0.00683432
154043,-95,81.72792054,0.00683432
154057,-93,80.90919590,0.00683432
154061,-94,82.26534806,0.00683432
154067,-96,84.09105752,0.00683432
154073,-97,83.95637031,0.00683432
154079,-101,86.32997008,0.00683432
154081,-102,87.32490871,0.00683432
154087,-99,86.24788330,0.00683432
154097,-97,85.11574697,0.00683432
154111,-99,84.98938178,0.00683432
154127,-98,84.59699887,0.00683432
154153,-99,85.38105099,0.00683432
154157,-99,86.09339916,0.00683432
154159,-101,87.42729828,0.00683432
154181,-101,86.21984897,0.00683432
154183,-101,86.93629611,0.00683432
154211,-95,84.85152795,0.00683432
154213,-96,85.68505011,0.00683432
154229,-98,85.42470386,0.00683432
154243,-101,87.75767483,0.00683432
154247,-104,89.42318145,0.00683432
154267,-99,87.21627282,0.00683432
154277,-98,86.06103887,0.00683432
154279,-99,87.10215995,0.00683432
154291,-101,88.35841507,0.00683432
154303,-102,89.41702378,0.00683432
154313,-100,88.81863403,0.00683432
154321,-99,88.80294285,0.00683432
154333,-101,90.65688856,0.00683432
154339,-100,90.39958939,0.00683432
154351,-101,92.19078475,0.00683432
154369,-99,89.48219969,0.00683432
154373,-100,90.41142182,0.00683432
154387,-96,88.17619409,0.00683432
154409,-92,84.50196263,0.00683432
154417,-95,87.12860525,0.00683432
154423,-95,86.64474962,0.00683432
154439,-97,87.96289439,0.00683432
154459,-94,85.41460318,0.00683432
154487,-87,79.91743024,0.00683432
154493,-89,82.27794327,0.00683432
154501,-88,81.94088614,0.00683432
154523,-90,81.96221115,0.00683432
154543,-85,79.25439564,0.00683432
154571,-84,76.81007189,0.00683432
154573,-85,77.65234858,0.00683432
154579,-85,77.52376846,0.00683432
154589,-85,77.95764878,0.00683432
154591,-85,78.69357579,0.00683432
154613,-89,80.30367964,0.00683432
154619,-89,80.75056594,0.00683432
154621,-90,81.70679961,0.00683432
154643,-86,77.87172364,0.00683432
154667,-85,76.23448189,0.00683432
154669,-86,77.40224071,0.00683432
154681,-87,77.97728816,0.00683432
154691,-86,77.66051363,0.00683432
154699,-88,79.15667022,0.00683432
154723,-82,75.02670134,0.00683432
154727,-82,75.95822763,0.00683432
154733,-82,75.91722801,0.00683432
154747,-80,74.18863922,0.00683432
154753,-81,75.05432349,0.00683432
154769,-85,77.95067631,0.00683432
154787,-84,77.36437122,0.00683432
154789,-85,78.52906885,0.00683432
154799,-86,78.94697822,0.00683432
154807,-88,80.14566410,0.00683432
154823,-88,81.15035525,0.00683432
154841,-87,80.05032135,0.00683432
154849,-90,82.61002642,0.00683432
154871,-87,80.12938958,0.00683432
154873,-88,81.12840961,0.00683432
154877,-90,82.84994892,0.00683432
154883,-90,82.68297448,0.00683432
154897,-90,82.69113808,0.00683432
154927,-91,82.42986748,0.00683432
154933,-93,83.85018708,0.00683432
154937,-93,84.36128734,0.00683432
154943,-91,83.05902631,0.00683432
154981,-83,76.22717573,0.00683432
154991,-83,77.19311480,0.00683432
155003,-87,79.24122539,0.00683432
155009,-88,80.65459056,0.00683432
155017,-88,80.70993922,0.00683432
155027,-87,81.24313587,0.00683432
155047,-84,79.02055757,0.00683432
155069,-78,74.42661147,0.00683432
155081,-80,75.42491486,0.00683432
155083,-82,76.75762329,0.00683432
155087,-82,77.44285970,0.00683432
155119,-77,73.57388757,0.00683432
155137,-72,70.15394367,0.00683432
155153,-69,67.47183975,0.00683432
155161,-69,67.81177550,0.00683432
155167,-68,67.22138631,0.00683432
155171,-68,67.92143230,0.00683432
155191,-65,65.23011437,0.00683432
155201,-65,65.38260586,0.00683432
155203,-67,66.71821545,0.00683432
155209,-68,67.17934465,0.00683432
155219,-71,68.75931981,0.00683432
155231,-73,71.67027094,0.00683432
155251,-71,71.24778693,0.00683432
155269,-71,70.85019931,0.00683432
155291,-76,74.85269063,0.00683432
155299,-75,73.98941631,0.00683432
155303,-76,74.78848717,0.00683432
155317,-78,76.19645389,0.00683432
155327,-78,75.67423170,0.00683432
155333,-78,75.50534396,0.00683432
155371,-71,69.54632589,0.00683432
155377,-72,70.50692507,0.00683432
155381,-72,70.83225283,0.00683432
155383,-74,72.13052104,0.00683432
155387,-74,72.67708061,0.00683432
155399,-70,70.64460835,0.00683432
155413,-68,69.81998028,0.00683432
155423,-67,69.54016838,0.00683432
155443,-67,70.53687829,0.00683432
155453,-65,69.72203283,0.00683432
155461,-64,69.19564111,0.00683432
155473,-60,66.47001719,0.00683432
155501,-56,63.54297251,0.00683432
155509,-57,64.47565190,0.00683432
155521,-61,67.13026602,0.00683432
155537,-64,69.59829366,0.00683432
155539,-65,70.71325422,0.00683432
155557,-68,73.55773648,0.00683432
155569,-64,71.54793945,0.00683432
155579,-64,71.32931779,0.00683432
155581,-65,72.19532979,0.00683432
155593,-67,73.26849868,0.00683432
155599,-68,73.84790653,0.00683432
155609,-65,72.38231269,0.00683432
155621,-62,69.51040618,0.00683432
155627,-60,68.78954614,0.00683432
155653,-63,69.42495874,0.00683432
155657,-65,70.85287044,0.00683432
155663,-68,72.70029870,0.00683432
155671,-70,74.08211935,0.00683432
155689,-66,71.27347209,0.00683432
155693,-68,72.19501208,0.00683432
155699,-67,71.54932821,0.00683432
155707,-67,71.20917298,0.00683432
155717,-63,69.07321361,0.00683432
155719,-64,69.96715360,0.00683432
155723,-64,70.21362231,0.00683432
155731,-64,69.73875090,0.00683432
155741,-61,67.22725745,0.00683432
155747,-63,69.40738302,0.00683432
155773,-62,68.43336801,0.00683432
155777,-64,69.81509346,0.00683432
155783,-64,71.37624230,0.00683432
155797,-63,70.18019512,0.00683432
155801,-63,70.84908150,0.00683432
155809,-61,69.83644266,0.00683432
155821,-66,72.77513146,0.00683432
155833,-69,74.71558248,0.00683432
155849,-72,77.10440711,0.00683432
155851,-73,78.05714659,0.00683432
155861,-75,80.04317341,0.00683432
155863,-76,80.95172099,0.00683432
155887,-79,81.64784075,0.00683432
155891,-81,82.68031021,0.00683432
155893,-82,83.53091267,0.00683432
155921,-76,79.75202296,0.00683432
156007,-60,64.25841121,0.00683432
156011,-63,66.02013991,0.00683432
156019,-64,67.05466793,0.00683432
156041,-66,67.69638952,0.00683432
156059,-64,68.25444525,0.00683432
156061,-65,69.25621482,0.00683432
156071,-64,68.46108994,0.00683432
156089,-62,66.59748474,0.00683432
156109,-65,67.60637729,0.00683432
156119,-64,67.45975112,0.00683432
