scenario,seed,kernel,kernel_param,match_mode,match_basis,match_target_mass,mode,alpha,effective_alpha_n,effective_alpha_p,curve,source_curve,true_rank,assigned_rank,conductor,K,c,P,D,D_zeta2,L2,L2_rank_power,X,p_max,prime_count,product_complete
real,,smoothstep,none,none,alpha,0.75,PL2_only,0.75,0.75,0.75,37a1,37a1,1,1,37,300000,39.385162121233755,0.010044410687708859,0.39560074334766643,0.65073713960305835,0.38157551137668233,0.38157551137668233,1.7053954465140349,299993,25997,True
real,,smoothstep,none,none,alpha,0.75,all,0.75,0.75,0.75,11a1,11a1,0,0,11,300000,3.829039689316506,0.18558980271864078,0.71063072054209597,1.1689406811685954,0.54604802899872851,1,1.1689406811685954,299993,25997,True
real,,smoothstep,none,none,alpha,0.75,cP_only,0.75,0.75,0.75,11a1,11a1,0,0,11,300000,3.829039689316506,0.18558980271864078,0.71063072054209597,1.1689406811685954,0.54604797121511506,1,1.1689406811685954,299993,25997,True
real,,smoothstep,none,none,alpha,0.75,P_only,0.75,0.75,0.75,11a1,11a1,0,0,11,300000,4.1640733199026814,0.18558980271864078,0.77280954594669415,1.2712207493132268,0.54604797121511506,1,1.2712207493132268,299993,25997,True
real,,smoothstep,none,none,alpha,0.75,PL2_only,0.75,0.75,0.75,11a1,11a1,0,0,11,300000,4.1640733199026814,0.18558980271864078,0.77280954594669415,1.2712207493132268,0.54604802899872851,1,1.2712207493132268,299993,25997,True
real,,smoothstep,none,none,alpha,0.75,all,0.75,0.75,0.75,389a1,389a1,2,2,389,300000,112.48178959589872,0.0011990495100100858,0.13487123470001994,0.22185428859594544,0.36009313267674287,0.12966706420095034,1.7109532784063717,299993,25997,True
real,,smoothstep,none,none,alpha,0.75,cP_only,0.75,0.75,0.75,389a1,389a1,2,2,389,300000,112.48178959589872,0.0011990495100100858,0.13487123470001994,0.22185428859594544,0.36009314981096757,0.12966707654078394,1.7109531155826285,299993,25997,True
real,,smoothstep,none,none,alpha,0.75,P_only,0.75,0.75,0.75,389a1,389a1,2,2,389,300000,114.791620231412,0.0011990495100100858,0.1376408359917384,0.22641010011227999,0.36009314981096757,0.12966707654078394,1.7460877977075981,299993,25997,True
real,,smoothstep,none,none,alpha,0.75,PL2_only,0.75,0.75,0.75,389a1,389a1,2,2,389,300000,114.791620231412,0.0011990495100100858,0.1376408359917384,0.22641010011227999,0.36009313267674287,0.12966706420095034,1.7460879638749516,299993,25997,True
real,,smoothstep,none,none,alpha,0.75,all,0.75,0.75,0.75,37a1,37a1,1,1,37,1000000,42.833066568865775,0.0089785393184294241,0.38457837231746628,0.63260606599804114,0.38157542856977011,0.38157542856977011,1.6578794613929673,999983,78498,True
real,,smoothstep,none,none,alpha,0.75,cP_only,0.75,0.75,0.75,37a1,37a1,1,1,37,1000000,42.833066568865775,0.0089785393184294241,0.38457837231746628,0.63260606599804114,0.38157543589070936,0.38157543589070936,1.657879429584749,999983,78498,True
real,,smoothstep,none,none,alpha,0.75,P_only,0.75,0.75,0.75,37a1,37a1,1,1,37,1000000,43.066209759173361,0.0089785393184294241,0.386671657618467,0.63604938230128993,0.38157543589070936,0.38157543589070936,1.6669033760429663,999983,78498,True
real,,smoothstep,none,none,alpha,0.75,PL2_only,0.75,0.75,0.75,37a1,37a1,1,1,37,1000000,43.066209759173361,0.0089785393184294241,0.386671657618467,0.63604938230128993,0.38157542856977011,0.38157542856977011,1.666903408024319,999983,78498,True
real,,smoothstep,none,none,alpha,0.75,all,0.75,0.75,0.75,11a1,11a1,0,0,11,1000000,3.7496723263666549,0.1885062943505913,0.70683683527233909,1.1626999900426587,0.54604804716256761,1,1.1626999900426587,999983,78498,True
real,,smoothstep,none,none,alpha,0.75,cP_only,0.75,0.75,0.75,11a1,11a1,0,0,11,1000000,3.7496723263666549,0.1885062943505913,0.70683683527233909,1.1626999900426587,0.54604800914946272,1,1.1626999900426587,999983,78498,True
real,,smoothstep,none,none,alpha,0.75,P_only,0.75,0.75,0.75,11a1,11a1,0,0,11,1000000,3.8279107011234008,0.1885062943505913,0.72158526137374612,1.1869601785692567,0.54604800914946272,1,1.1869601785692567,999983,78498,True
real,,smoothstep,none,none,alpha,0.75,PL2_only,0.75,0.75,0.75,11a1,11a1,0,0,11,1000000,3.8279107011234008,0.1885062943505913,0.72158526137374612,1.1869601785692567,0.54604804716256761,1,1.1869601785692567,999983,78498,True
real,,smoothstep,none,none,alpha,0.75,all,0.75,0.75,0.75,389a1,389a1,2,2,389,1000000,134.30565563489131,0.00088814941556284843,0.11928348955891389,0.19621347558799218,0.36009289551502832,0.12966689340039711,1.5132118187030712,999983,78498,True
real,,smoothstep,none,none,alpha,0.75,cP_only,0.75,0.75,0.75,389a1,389a1,2,2,389,1000000,134.30565563489131,0.00088814941556284843,0.11928348955891389,0.19621347558799218,0.36009289173670006,0.12966689067929879,1.5132118504582719,999983,78498,True
real,,smoothstep,none,none,alpha,0.75,P_only,0.75,0.75,0.75,389a1,389a1,2,2,389,1000000,137.13660888176958,0.00088814941556284843,0.12179779903061458,0.20034934889259182,0.36009289173670006,0.12966689067929879,1.5451079905055318,999983,78498,True
real,,smoothstep,none,none,alpha,0.75,PL2_only,0.75,0.75,0.75,389a1,389a1,2,2,389,1000000,137.13660888176958,0.00088814941556284843,0.12179779903061458,0.20034934889259182,0.36009289551502832,0.12966689340039711,1.545107958080981,999983,78498,True
real,,smoothstep,none,continuous,continuous_mass,0.875,all,0.75,0.75,0.75,37a1,37a1,1,1,37,1000,20.046619233053612,0.018855566560404904,0.37799036325993546,0.62176922546660407,0.38160853820808993,0.38160853820808993,1.6293378245314711,997,168,True
real,,smoothstep,none,continuous,continuous_mass,0.875,cP_only,0.75,0.75,0.75,37a1,37a1,1,1,37,1000,20.046619233053612,0.018855566560404904,0.37799036325993546,0.62176922546660407,0.38166426104492446,0.38166426104492446,1.6290999418292866,997,168,True
real,,smoothstep,none,continuous,continuous_mass,0.875,P_only,0.75,0.75,0.75,37a1,37a1,1,1,37,1000,20.14780821157591,0.018855566560404904,0.37989833877964208,0.62490771939768197,0.38166426104492446,0.38166426104492446,1.6373231218631867,997,168,True
real,,smoothstep,none,continuous,continuous_mass,0.875,PL2_only,0.75,0.75,0.75,37a1,37a1,1,1,37,1000,20.14780821157591,0.018855566560404904,0.37989833877964208,0.62490771939768197,0.38160853820808993,0.38160853820808993,1.6375622053218364,997,168,True
real,,smoothstep,none,continuous,continuous_mass,0.875,all,0.75,0.75,0.75,11a1,11a1,0,0,11,1000,3.9681247678749254,0.18163121376101621,0.72073531794427337,1.1855620776672231,0.54601250240207044,1,1.1855620776672231,997,168,True
real,,smoothstep,none,continuous,continuous_mass,0.875,cP_only,0.75,0.75,0.75,11a1,11a1,0,0,11,1000,3.9681247678749254,0.18163121376101621,0.72073531794427337,1.1855620776672231,0.5460478673445236,1,1.1855620776672231,997,168,True
real,,smoothstep,none,continuous,continuous_mass,0.875,P_only,0.75,0.75,0.75,11a1,11a1,0,0,11,1000,3.8534284234510268,0.18163121376101621,0.69990288169260917,1.1512940935814167,0.5460478673445236,1,1.1512940935814167,997,168,True
real,,smoothstep,none,continuous,continuous_mass,0.875,PL2_only,0.75,0.75,0.75,11a1,11a1,0,0,11,1000,3.8534284234510268,0.18163121376101621,0.69990288169260917,1.1512940935814167,0.54601250240207044,1,1.1512940935814167,997,168,True
real,,smoothstep,none,continuous,continuous_mass,0.875,all,0.75,0.75,0.75,389a1,389a1,2,2,389,1000,36.014501721788953,0.0035870388946531886,0.12918541844761119,0.21250149574451899,0.36016921999220908,0.1297218670297963,1.6381316474246299,997,168,True
real,,smoothstep,none,continuous,continuous_mass,0.875,cP_only,0.75,0.75,0.75,389a1,389a1,2,2,389,1000,36.014501721788953,0.0035870388946531886,0.12918541844761119,0.21250149574451899,0.36011312749674285,0.12968146459548538,1.6386420095375513,997,168,True
real,,smoothstep,none,continuous,continuous_mass,0.875,P_only,0.75,0.75,0.75,389a1,389a1,2,2,389,1000,37.437233881897761,0.0035870388946531886,0.13428881404259543,0.22089624501531172,0.36011312749674285,0.12968146459548538,1.7033756189009128,997,168,True
real,,smoothstep,none,continuous,continuous_mass,0.875,PL2_only,0.75,0.75,0.75,389a1,389a1,2,2,389,1000,37.437233881897761,0.0035870388946531886,0.13428881404259543,0.22089624501531172,0.36016921999220908,0.1297218670297963,1.7028450952264913,997,168,True
real,,smoothstep,none,continuous,continuous_mass,0.875,all,0.75,0.75,0.75,37a1,37a1,1,1,37,3000,23.715371883988063,0.014683241218754519,0.34821852596506553,0.57279651606760995,0.38157524448023783,0.38157524448023783,1.5011364713867743,2999,430,True
real,,smoothstep,none,continuous,continuous_mass,0.875,cP_only,0.75,0.75,0.75,37a1,37a1,1,1,37,3000,23.715371883988063,0.014683241218754519,0.34821852596506553,0.57279651606760995,0.38159008905305708,0.38159008905305708,1.5010780743521017,2999,430,True
real,,smoothstep,none,continuous,continuous_mass,0.875,P_only,0.75,0.75,0.75,37a1,37a1,1,1,37,3000,23.946137343569369,0.014683241218754519,0.35160691087305462,0.57837018583435562,0.38159008905305708,0.38159008905305708,1.51568450655944,2999,430,True
real,,smoothstep,none,continuous,continuous_mass,0.875,PL2_only,0.75,0.75,0.75,37a1,37a1,1,1,37,3000,23.946137343569369,0.014683241218754519,0.35160691087305462,0.57837018583435562,0.38157524448023783,0.38157524448023783,1.5157434718339282,2999,430,True
real,,smoothstep,none,continuous,continuous_mass,0.875,all,0.75,0.75,0.75,11a1,11a1,0,0,11,3000,3.9683616180639913,0.18673751585368029,0.74104199056636089,1.2189652152476291,0.54604465503409783,1,1.2189652152476291,2999,430,True
real,,smoothstep,none,continuous,continuous_mass,0.875,cP_only,0.75,0.75,0.75,11a1,11a1,0,0,11,3000,3.9683616180639913,0.18673751585368029,0.74104199056636089,1.2189652152476291,0.54602137063872891,1,1.2189652152476291,2999,430,True
real,,smoothstep,none,continuous,continuous_mass,0.875,P_only,0.75,0.75,0.75,11a1,11a1,0,0,11,3000,4.1187060161140892,0.18673751585368029,0.76911692998075309,1.2651466395150628,0.54602137063872891,1,1.2651466395150628,2999,430,True
real,,smoothstep,none,continuous,continuous_mass,0.875,PL2_only,0.75,0.75,0.75,11a1,11a1,0,0,11,3000,4.1187060161140892,0.18673751585368029,0.76911692998075309,1.2651466395150628,0.54604465503409783,1,1.2651466395150628,2999,430,True
real,,smoothstep,none,continuous,continuous_mass,0.875,all,0.75,0.75,0.75,389a1,389a1,2,2,389,3000,47.459073979416004,0.0028839509183917525,0.1368696399889589,0.22514153353509081,0.36011987373879273,0.12968632346164402,1.7360468515531522,2999,430,True
real,,smoothstep,none,continuous,continuous_mass,0.875,cP_only,0.75,0.75,0.75,389a1,389a1,2,2,389,3000,47.459073979416004,0.0028839509183917525,0.1368696399889589,0.22514153353509081,0.36011098951509601,0.1296799247695416,1.7361325119149871,2999,430,True
real,,smoothstep,none,continuous,continuous_mass,0.875,P_only,0.75,0.75,0.75,389a1,389a1,2,2,389,3000,49.229072333537445,0.0028839509183917525,0.14197422836787932,0.23353824485681457,0.36011098951509601,0.1296799247695416,1.8008820198796611,2999,430,True
real,,smoothstep,none,continuous,continuous_mass,0.875,PL2_only,0.75,0.75,0.75,389a1,389a1,2,2,389,3000,49.229072333537445,0.0028839509183917525,0.14197422836787932,0.23353824485681457,0.36011987373879273,0.12968632346164402,1.8007931647926294,2999,430,True
real,,smoothstep,none,continuous,continuous_mass,0.875,all,0.75,0.75,0.75,37a1,37a1,1,1,37,10000,27.693256003417744,0.013373045961855448,0.37034318536713479,0.60919012203548761,0.38157774449291698,0.38157774449291698,1.5965032836101261,9973,1229,True
real,,smoothstep,none,continuous,continuous_mass,0.875,cP_only,0.75,0.75,0.75,37a1,37a1,1,1,37,10000,27.693256003417744,0.013373045961855448,0.37034318536713479,0.60919012203548761,0.38157704685050614,0.38157704685050614,1.5965062025184011,9973,1229,True
real,,smoothstep,none,continuous,continuous_mass,0.875,P_only,0.75,0.75,0.75,37a1,37a1,1,1,37,10000,27.925452718688575,0.013373045961855448,0.37344836271264348,0.61429793403472022,0.38157704685050614,0.38157704685050614,1.6098922592568552,9973,1229,True
real,,smoothstep,none,continuous,continuous_mass,0.875,PL2_only,0.75,0.75,0.75,37a1,37a1,1,1,37,10000,27.925452718688575,0.013373045961855448,0.37344836271264348,0.61429793403472022,0.38157774449291698,0.38157774449291698,1.6098893158747185,9973,1229,True
real,,smoothstep,none,continuous,continuous_mass,0.875,all,0.75,0.75,0.75,11a1,11a1,0,0,11,10000,4.1061125497428606,0.17562836907107998,0.72114985033363233,1.1862439561162916,0.54604344700106255,1,1.1862439561162916,9973,1229,True
real,,smoothstep,none,continuous,continuous_mass,0.875,cP_only,0.75,0.75,0.75,11a1,11a1,0,0,11,10000,4.1061125497428606,0.17562836907107998,0.72114985033363233,1.1862439561162916,0.54604444648364747,1,1.1862439561162916,9973,1229,True
real,,smoothstep,none,continuous,continuous_mass,0.875,P_only,0.75,0.75,0.75,11a1,11a1,0,0,11,10000,3.8296192861649119,0.17562836907107998,0.67258978939229697,1.1063658575856632,0.54604444648364747,1,1.1063658575856632,9973,1229,True
real,,smoothstep,none,continuous,continuous_mass,0.875,PL2_only,0.75,0.75,0.75,11a1,11a1,0,0,11,10000,3.8296192861649119,0.17562836907107998,0.67258978939229697,1.1063658575856632,0.54604344700106255,1,1.1063658575856632,9973,1229,True
real,,smoothstep,none,continuous,continuous_mass,0.875,all,0.75,0.75,0.75,389a1,389a1,2,2,389,10000,61.821051707221038,0.0018289474561243319,0.11306745525485271,0.18598850900054473,0.36009494929592611,0.1296683725084356,1.4343398116487134,9973,1229,True
real,,smoothstep,none,continuous,continuous_mass,0.875,cP_only,0.75,0.75,0.75,389a1,389a1,2,2,389,10000,61.821051707221038,0.0018289474561243319,0.11306745525485271,0.18598850900054473,0.36008959106903171,0.12966451359626249,1.4343824986662022,9973,1229,True
real,,smoothstep,none,continuous,continuous_mass,0.875,P_only,0.75,0.75,0.75,389a1,389a1,2,2,389,10000,63.77890811619455,0.0018289474561243319,0.11664827175350152,0.19187871604630435,0.36008959106903171,0.12966451359626249,1.4798090142362217,9973,1229,True
real,,smoothstep,none,continuous,continuous_mass,0.875,PL2_only,0.75,0.75,0.75,389a1,389a1,2,2,389,10000,63.77890811619455,0.0018289474561243319,0.11664827175350152,0.19187871604630435,0.36009494929592611,0.1296683725084356,1.4797649753321431,9973,1229,True
real,,smoothstep,none,continuous,continuous_mass,0.875,all,0.75,0.75,0.75,37a1,37a1,1,1,37,30000,31.494689654596517,0.011128209096329547,0.35047949190035704,0.57651565595855436,0.38157538742887837,0.38157538742887837,1.510882711390841,29989,3245,True
real,,smoothstep,none,continuous,continuous_mass,0.875,cP_only,0.75,0.75,0.75,37a1,37a1,1,1,37,30000,31.494689654596517,0.011128209096329547,0.35047949190035704,0.57651565595855436,0.38157505137604664,0.38157505137604664,1.5108840420239935,29989,3245,True
real,,smoothstep,none,continuous,continuous_mass,0.875,P_only,0.75,0.75,0.75,37a1,37a1,1,1,37,30000,31.678147125825308,0.011128209096329547,0.35252104500047488,0.57987387620221775,0.38157505137604664,0.38157505137604664,1.5196849849356249,29989,3245,True
real,,smoothstep,none,continuous,continuous_mass,0.875,PL2_only,0.75,0.75,0.75,37a1,37a1,1,1,37,30000,31.678147125825308,0.011128209096329547,0.35252104500047488,0.57987387620221775,0.38157538742887837,0.38157538742887837,1.519683646551496,29989,3245,True
real,,smoothstep,none,continuous,continuous_mass,0.875,all,0.75,0.75,0.75,11a1,11a1,0,0,11,30000,4.1178259504802819,0.17552923067164261,0.72279882112752936,1.1889564043504106,0.54604662098174628,1,1.1889564043504106,29989,3245,True
real,,smoothstep,none,continuous,continuous_mass,0.875,cP_only,0.75,0.75,0.75,11a1,11a1,0,0,11,30000,4.1178259504802819,0.17552923067164261,0.72279882112752936,1.1889564043504106,0.54604603201285218,1,1.1889564043504106,29989,3245,True
real,,smoothstep,none,continuous,continuous_mass,0.875,P_only,0.75,0.75,0.75,11a1,11a1,0,0,11,30000,4.1037325288221602,0.17552923067164261,0.72032501366634827,1.1848871541826904,0.54604603201285218,1,1.1848871541826904,29989,3245,True
real,,smoothstep,none,continuous,continuous_mass,0.875,PL2_only,0.75,0.75,0.75,11a1,11a1,0,0,11,30000,4.1037325288221602,0.17552923067164261,0.72032501366634827,1.1848871541826904,0.54604662098174628,1,1.1848871541826904,29989,3245,True
real,,smoothstep,none,continuous,continuous_mass,0.875,all,0.75,0.75,0.75,389a1,389a1,2,2,389,30000,76.470987894407855,0.0015867831622755361,0.12134287599342274,0.19960103049092087,0.36009411768193023,0.12966777358912782,1.5393264260354103,29989,3245,True
real,,smoothstep,none,continuous,continuous_mass,0.875,cP_only,0.75,0.75,0.75,389a1,389a1,2,2,389,30000,76.470987894407855,0.0015867831622755361,0.12134287599342274,0.19960103049092087,0.36009348916723571,0.1296673209406341,1.5393317995850682,29989,3245,True
real,,smoothstep,none,continuous,continuous_mass,0.875,P_only,0.75,0.75,0.75,389a1,389a1,2,2,389,30000,78.584916696984379,0.0015867831622755361,0.12469722262360046,0.20511870953491776,0.36009348916723571,0.1296673209406341,1.5818843795564168,29989,3245,True
real,,smoothstep,none,continuous,continuous_mass,0.875,PL2_only,0.75,0.75,0.75,389a1,389a1,2,2,389,30000,78.584916696984379,0.0015867831622755361,0.12469722262360046,0.20511870953491776,0.36009411768193023,0.12966777358912782,1.5818788574628249,29989,3245,True
real,,smoothstep,none,continuous,continuous_mass,0.875,all,0.75,0.75,0.75,37a1,37a1,1,1,37,100000,35.308536215021569,0.010274204251278967,0.36276711288681196,0.59672798231969326,0.38157542399769201,0.38157542399769201,1.5638532903086091,99991,9592,True
real,,smoothstep,none,continuous,continuous_mass,0.875,cP_only,0.75,0.75,0.75,37a1,37a1,1,1,37,100000,35.308536215021569,0.010274204251278967,0.36276711288681196,0.59672798231969326,0.38157555405901444,0.38157555405901444,1.5638527572639083,99991,9592,True
real,,smoothstep,none,continuous,continuous_mass,0.875,P_only,0.75,0.75,0.75,37a1,37a1,1,1,37,100000,35.613775142871184,0.010274204251278967,0.36590319997698029,0.60188663881091409,0.38157555405901444,0.38157555405901444,1.5773721151901319,99991,9592,True
real,,smoothstep,none,continuous,continuous_mass,0.875,PL2_only,0.75,0.75,0.75,37a1,37a1,1,1,37,100000,35.613775142871184,0.010274204251278967,0.36590319997698029,0.60188663881091409,0.38157542399769201,0.38157542399769201,1.577372652842953,99991,9592,True
real,,smoothstep,none,continuous,continuous_mass,0.875,all,0.75,0.75,0.75,11a1,11a1,0,0,11,100000,3.835698072638448,0.18421504131020724,0.70659327890457402,1.1622993558761241,0.54604790602675879,1,1.1622993558761241,99991,9592,True
real,,smoothstep,none,continuous,continuous_mass,0.875,cP_only,0.75,0.75,0.75,11a1,11a1,0,0,11,100000,3.835698072638448,0.18421504131020724,0.70659327890457402,1.1622993558761241,0.54604781789092538,1,1.1622993558761241,99991,9592,True
real,,smoothstep,none,continuous,continuous_mass,0.875,P_only,0.75,0.75,0.75,11a1,11a1,0,0,11,100000,4.004756112183161,0.18421504131020724,0.737736312643126,1.2135275930176719,0.54604781789092538,1,1.2135275930176719,99991,9592,True
real,,smoothstep,none,continuous,continuous_mass,0.875,PL2_only,0.75,0.75,0.75,11a1,11a1,0,0,11,100000,4.004756112183161,0.18421504131020724,0.737736312643126,1.2135275930176719,0.54604790602675879,1,1.2135275930176719,99991,9592,True
real,,smoothstep,none,continuous,continuous_mass,0.875,all,0.75,0.75,0.75,389a1,389a1,2,2,389,100000,94.412114218794628,0.0013156340747937838,0.1242117945395689,0.2043202123424894,0.36009338616042202,0.12966724675647881,1.5757272360861674,99991,9592,True
real,,smoothstep,none,continuous,continuous_mass,0.875,cP_only,0.75,0.75,0.75,389a1,389a1,2,2,389,100000,94.412114218794628,0.0013156340747937838,0.1242117945395689,0.2043202123424894,0.36009310688532575,0.12966704562632664,1.5757296802404028,99991,9592,True
real,,smoothstep,none,continuous,continuous_mass,0.875,P_only,0.75,0.75,0.75,389a1,389a1,2,2,389,100000,96.746253328919366,0.0013156340747937838,0.12728266748815786,0.20937159587058604,0.36009310688532575,0.12966704562632664,1.6146862516938287,99991,9592,True
real,,smoothstep,none,continuous,continuous_mass,0.875,PL2_only,0.75,0.75,0.75,389a1,389a1,2,2,389,100000,96.746253328919366,0.0013156340747937838,0.12728266748815786,0.20937159587058604,0.36009338616042202,0.12966724675647881,1.6146837471130682,99991,9592,True
real,,smoothstep,none,continuous,continuous_mass,0.875,all,0.75,0.75,0.75,37a1,37a1,1,1,37,300000,38.756356430926523,0.010044410687708859,0.38928476075145235,0.64034776466492538,0.38157551137668233,0.38157551137668233,1.6781678739147103,299993,25997,True
real,,smoothstep,none,continuous,continuous_mass,0.875,cP_only,0.75,0.75,0.75,37a1,37a1,1,1,37,300000,38.756356430926523,0.010044410687708859,0.38928476075145235,0.64034776466492538,0.38157546984572799,0.38157546984572799,1.6781680565677342,299993,25997,True
real,,smoothstep,none,continuous,continuous_mass,0.875,P_only,0.75,0.75,0.75,37a1,37a1,1,1,37,300000,39.385162121233755,0.010044410687708859,0.39560074334766643,0.65073713960305835,0.38157546984572799,0.38157546984572799,1.7053956321305275,299993,25997,True
real,,smoothstep,none,continuous,continuous_mass,0.875,PL2_only,0.75,0.75,0.75,37a1,37a1,1,1,37,300000,39.385162121233755,0.010044410687708859,0.39560074334766643,0.65073713960305835,0.38157551137668233,0.38157551137668233,1.7053954465140349,299993,25997,True
real,,smoothstep,none,continuous,continuous_mass,0.875,all,0.75,0.75,0.75,11a1,11a1,0,0,11,300000,3.829039689316506,0.18558980271864078,0.71063072054209597,1.1689406811685954,0.54604802899872851,1,1.1689406811685954,299993,25997,True
real,,smoothstep,none,continuous,continuous_mass,0.875,cP_only,0.75,0.75,0.75,11a1,11a1,0,0,11,300000,3.829039689316506,0.18558980271864078,0.71063072054209597,1.1689406811685954,0.54604797121511506,1,1.1689406811685954,299993,25997,True
real,,smoothstep,none,continuous,continuous_mass,0.875,P_only,0.75,0.75,0.75,11a1,11a1,0,0,11,300000,4.1640733199026814,0.18558980271864078,0.77280954594669415,1.2712207493132268,0.54604797121511506,1,1.2712207493132268,299993,25997,True
real,,smoothstep,none,continuous,continuous_mass,0.875,PL2_only,0.75,0.75,0.75,11a1,11a1,0,0,11,300000,4.1640733199026814,0.18558980271864078,0.77280954594669415,1.2712207493132268,0.54604802899872851,1,1.2712207493132268,299993,25997,True
real,,smoothstep,none,continuous,continuous_mass,0.875,all,0.75,0.75,0.75,389a1,389a1,2,2,389,300000,112.48178959589872,0.0011990495100100858,0.13487123470001994,0.22185428859594544,0.36009313267674287,0.12966706420095034,1.7109532784063717,299993,25997,True
real,,smoothstep,none,continuous,continuous_mass,0.875,cP_only,0.75,0.75,0.75,389a1,389a1,2,2,389,300000,112.48178959589872,0.0011990495100100858,0.13487123470001994,0.22185428859594544,0.36009314981096757,0.12966707654078394,1.7109531155826285,299993,25997,True
real,,smoothstep,none,continuous,continuous_mass,0.875,P_only,0.75,0.75,0.75,389a1,389a1,2,2,389,300000,114.791620231412,0.0011990495100100858,0.1376408359917384,0.22641010011227999,0.36009314981096757,0.12966707654078394,1.7460877977075981,299993,25997,True
real,,smoothstep,none,continuous,continuous_mass,0.875,PL2_only,0.75,0.75,0.75,389a1,389a1,2,2,389,300000,114.791620231412,0.0011990495100100858,0.1376408359917384,0.22641010011227999,0.36009313267674287,0.12966706420095034,1.7460879638749516,299993,25997,True
real,,smoothstep,none,continuous,continuous_mass,0.875,all,0.75,0.75,0.75,37a1,37a1,1,1,37,1000000,42.833066568865775,0.0089785393184294241,0.38457837231746628,0.63260606599804114,0.38157542856977011,0.38157542856977011,1.6578794613929673,999983,78498,True
real,,smoothstep,none,continuous,continuous_mass,0.875,cP_only,0.75,0.75,0.75,37a1,37a1,1,1,37,1000000,42.833066568865775,0.0089785393184294241,0.38457837231746628,0.63260606599804114,0.38157543589070936,0.38157543589070936,1.657879429584749,999983,78498,True
real,,smoothstep,none,continuous,continuous_mass,0.875,P_only,0.75,0.75,0.75,37a1,37a1,1,1,37,1000000,43.066209759173361,0.0089785393184294241,0.386671657618467,0.63604938230128993,0.38157543589070936,0.38157543589070936,1.6669033760429663,999983,78498,True
real,,smoothstep,none,continuous,continuous_mass,0.875,PL2_only,0.75,0.75,0.75,37a1,37a1,1,1,37,1000000,43.066209759173361,0.0089785393184294241,0.386671657618467,0.63604938230128993,0.38157542856977011,0.38157542856977011,1.666903408024319,999983,78498,True
real,,smoothstep,none,continuous,continuous_mass,0.875,all,0.75,0.75,0.75,11a1,11a1,0,0,11,1000000,3.7496723263666549,0.1885062943505913,0.70683683527233909,1.1626999900426587,0.54604804716256761,1,1.1626999900426587,999983,78498,True
real,,smoothstep,none,continuous,continuous_mass,0.875,cP_only,0.75,0.75,0.75,11a1,11a1,0,0,11,1000000,3.7496723263666549,0.1885062943505913,0.70683683527233909,1.1626999900426587,0.54604800914946272,1,1.1626999900426587,999983,78498,True
real,,smoothstep,none,continuous,continuous_mass,0.875,P_only,0.75,0.75,0.75,11a1,11a1,0,0,11,1000000,3.8279107011234008,0.1885062943505913,0.72158526137374612,1.1869601785692567,0.54604800914946272,1,1.1869601785692567,999983,78498,True
real,,smoothstep,none,continuous,continuous_mass,0.875,PL2_only,0.75,0.75,0.75,11a1,11a1,0,0,11,1000000,3.8279107011234008,0.1885062943505913,0.72158526137374612,1.1869601785692567,0.54604804716256761,1,1.1869601785692567,999983,78498,True
real,,smoothstep,none,continuous,continuous_mass,0.875,all,0.75,0.75,0.75,389a1,389a1,2,2,389,1000000,134.30565563489131,0.00088814941556284843,0.11928348955891389,0.19621347558799218,0.36009289551502832,0.12966689340039711,1.5132118187030712,999983,78498,True
real,,smoothstep,none,continuous,continuous_mass,0.875,cP_only,0.75,0.75,0.75,389a1,389a1,2,2,389,1000000,134.30565563489131,0.00088814941556284843,0.11928348955891389,0.19621347558799218,0.36009289173670006,0.12966689067929879,1.5132118504582719,999983,78498,True
real,,smoothstep,none,continuous,continuous_mass,0.875,P_only,0.75,0.75,0.75,389a1,389a1,2,2,389,1000000,137.13660888176958,0.00088814941556284843,0.12179779903061458,0.20034934889259182,0.36009289173670006,0.12966689067929879,1.5451079905055318,999983,78498,True
real,,smoothstep,none,continuous,continuous_mass,0.875,PL2_only,0.75,0.75,0.75,389a1,389a1,2,2,389,1000000,137.13660888176958,0.00088814941556284843,0.12179779903061458,0.20034934889259182,0.36009289551502832,0.12966689340039711,1.545107958080981,999983,78498,True
real,,smoothstep,none,discrete_both,discrete_both_sum,nan,all,0.75,0.75000000000007239,0.75000000000007239,37a1,37a1,1,1,37,1000,20.046619233053629,0.018855566560405691,0.37799036325995161,0.6217692254666306,0.38160853820808993,0.38160853820808993,1.6293378245315409,997,168,True
real,,smoothstep,none,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.75000000000007239,0.75000000000007239,37a1,37a1,1,1,37,1000,20.046619233053629,0.018855566560405691,0.37799036325995161,0.6217692254666306,0.38166426104492446,0.38166426104492446,1.6290999418293561,997,168,True
real,,smoothstep,none,discrete_both,discrete_both_sum,nan,P_only,0.75,0.75000000000007239,0.75000000000007239,37a1,37a1,1,1,37,1000,20.14780821157591,0.018855566560405691,0.37989833877965795,0.62490771939770806,0.38166426104492446,0.38166426104492446,1.6373231218632551,997,168,True
real,,smoothstep,none,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.75000000000007239,0.75000000000007239,37a1,37a1,1,1,37,1000,20.14780821157591,0.018855566560405691,0.37989833877965795,0.62490771939770806,0.38160853820808993,0.38160853820808993,1.6375622053219046,997,168,True
